difficulty,discrimination
0.4538378,0.25012612
0.47132984,0.42843193
0.54948854,0.22987187
0.643003,0.48809013
0.46723387,0.35900354
0.4510144,0.27371642
0.54464513,0.3176168
0.2749896,0.71873057
0.47015172,0.30119252
0.35915774,0.57689726
0.34875703,0.43434575
0.47211328,0.35935995
0.48129493,0.3716252
0.47794166,-0.10460587
0.7694862,0.3795317
0.40999654,0.57497793
0.612851,0.46106613
0.59728014,0.2970549
0.44836238,0.47765297
0.41700292,0.22120996
0.23540029,0.83581865
0.5099499,0.26828548
0.45230246,0.12935033
0.46217644,0.39824384
0.29474872,0.5744114
0.4658062,0.4836977
0.36197764,0.76723266
0.45795375,0.3037966
0.45188802,0.4122394
0.43540123,0.38643092
0.43475965,0.41802335
0.55993056,0.00427456
0.65697247,0.4633691
0.48604923,0.38561702
0.47854555,0.51298517
0.4708104,0.31288347
0.431027,0.23805885
0.4892231,0.32075724
0.4980808,0.24425331
0.421702,0.73485154
0.4417231,0.5029719
0.45049003,0.50782883
0.60608816,0.27445087
0.63645965,0.0053147464
0.577251,-0.06965322
0.3789179,0.51854
0.47795707,0.31341583
0.5893039,0.38434422
0.40879244,0.5116684
0.560843,0.4137809
0.5234266,0.2566954
0.45878467,0.10319108
0.6116376,0.7507015
0.30400062,0.8775899
0.39006335,0.51965225
0.53610104,0.19416544
0.51295775,0.0562112
0.42767015,0.3176794
0.6350138,0.2777759
0.22639647,0.256659
0.3224055,0.35916644
0.41358495,0.6475419
0.51347274,0.3438606
0.41153288,0.47816116
0.5057254,0.26321208
0.45769408,0.31393996
0.755389,0.83398116
0.6002884,0.42874995
0.34116548,0.56884843
0.42039967,0.3319502
0.64129627,0.45336404
0.3247254,0.41430107
0.54564095,0.43697593
0.37940243,0.56442815
0.45045862,1.0773419
0.41106626,0.5822687
0.38574243,0.64509344
0.6647498,0.6727542
0.4799935,0.33575758
