Difficulty,Discrimination
0.2903273522500001,0.6006286824999998
0.33623061525,0.9453420519999998
0.34356374624999997,0.7128393307500003
0.34540932025,0.7479826217499999
0.38312111225000006,0.8020336625000001
0.33125033825000005,0.5970948152500001
0.46638969825,0.37926515424999996
0.3190464715,0.90647920575
0.36270701674999983,0.8288317287499998
0.33056799774999995,0.8193765017500001
0.37953512224999997,0.5197086317499999
0.40638635925,0.80871819075
0.4464803814999999,0.5492896432500001
0.30075714099999995,0.7878130317500001
0.50161705475,0.5338031862499999
0.3574055005,0.5975685447500002
0.38569621200000004,0.81113863975
0.5489269952500001,0.5190426697499999
0.4652146584999999,0.62454152675
0.2897489557499999,0.8716754267500001
0.457139807,0.78648744275
0.3368129537500001,0.9243190527499999
0.3668087575000001,0.8320208962499998
0.27736848075000003,0.5447302814999999
0.40753392725,0.7500846777500002
0.4149637782500002,0.8323052695000002
0.36540212399999994,0.8346631777499999
0.46438780225,0.7425372739999999
0.24655257125000002,0.9896575697500001
0.4524066404999999,0.8236404424999998
0.3338791304999999,0.8159784630000001
0.36988355425000013,0.7527346060000004
0.28523938349999994,0.9389117757500001
0.32195247450000003,1.0725470465
0.3041635832499999,0.94038122875
0.3402070555,0.48626376874999994
0.35375820449999995,0.8697749057500003
0.30171861475,0.49938315725000015
0.30188209625,0.9078757647499998
0.34782420099999994,0.8365477347499999
0.3282815269999999,0.8743610232500002
0.3490751575000001,0.9177928277499996
0.3473581465000001,0.918224371
0.3357780055,0.8572337779999998
0.39169204,0.6592046892499999
0.34584897000000003,1.01975304325
0.22468751275,0.9813869535
0.3270243507499999,0.9510345345000001
0.4033905454999999,0.8406651964999998
0.32833025200000004,0.9240577482499999
0.38520447175000005,0.7807337490000001
0.32278078574999997,0.9120193082500002
0.3798834765,0.85788598975
0.35867271050000005,0.8755809942499999
0.39368701425,0.7720319949999997
0.30284167375,0.8596738059999998
0.31522567775,0.82866689375
0.5933572884999999,0.5136433674999998
0.36281547450000007,0.7940669829999998
0.32765368875,1.027616177
0.25030064425000004,0.8151385249999998
0.33717547775000006,1.05439007675
0.33799973224999996,0.8966074622499999
0.36373583674999993,0.91997174775
0.33788113175,0.9170417275000002
0.36482362025000004,0.7207836627500002
0.34656435849999995,0.7069822852500001
0.47418151750000004,0.34043150325000004
0.35243098075,0.7409954285
0.38226359425,0.6259261805
0.5248421195000001,0.5245937722499999
0.3349574134999999,0.8413564697500002
0.35160474075000003,0.7898751055000001
0.28225725025000004,0.8533512542500002
0.4980852427499999,0.6287573002499998
0.2722357335,0.981687073
0.46764318675,0.56429706375
0.3975427695,0.5752098145
0.31288142875000013,0.90381313125
0.44452720675,0.6015580232500001
0.37571848874999997,0.7538120482499999
0.38026295325,0.8017627765
0.33244464325,0.8868672387500001
0.40562259575,0.53292498325
0.45089718025,0.6856224954999999
0.38159011099999995,0.6794681992499999
0.32797761925,0.9044358539999999
0.25034868824999995,0.7243571992499999
0.3545860767500001,0.8193251944999999
0.329348211,0.7032207375000001
0.33630365,0.9671763782499999
0.3093543669999999,0.9409330630000003
0.26498822975,0.7508178969999999
0.2721026757499999,0.7063806072500001
0.28172788350000005,0.8881800242500001
0.33391272450000004,0.8046022307500001
0.28344346474999993,0.7465442485000001
0.306991095,1.0842371999999998
0.32347792825,0.8398165302499999
0.6094921450000002,0.5405394087499998
