LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor
-3.080628514199983,-3.083981676688648,-2.7890596196945268,-0.02966298467409345,-0.3658563837270279,-9.038124208182122,-4.289468859125115,-0.9702135659644284,-0.6620500568658159,-1.1604093511325857
-7.47484717777742,-7.4822831139176245,-7.2620503800207565,-4.9617335772380144,-5.2917251575591955,-4.594666978623007,-4.264909812561786,-6.101334131820433,-5.859986942419038,-5.855405318880358
-9.96332166642308,-9.957235139008827,-9.489625558092364,-7.444985979250536,-8.608737177011555,-16.726925535036152,-16.20399164947043,-11.329471825679757,-9.059292119851278,-9.238827673850817
-5.893828019381981,-5.884972599028014,-5.366709525229055,-2.1227507735237694,-3.5333404969737217,-1.7382653234454608,-2.1379969952990834,-6.354584100646406,-5.663842539060774,-5.907262349023821
5.151235837337879,5.1610995119095655,5.6978073535204246,10.64111667961394,2.6250640066908417,-9.61339631500882,-3.1897479677281737,5.0600394903392925,5.135777457054203,4.887033958653621
2.094095896222626,2.0752533670403626,2.086816511221137,-1.9068298514900874,1.388899361137046,-0.16618143590285683,1.7408700983106247,0.7733227595491314,1.463500600360149,1.7562027350339804
-0.27579081661358273,-0.28342059819609133,-0.06673403196344907,2.32583385837237,2.006729688741803,6.675420042139356,4.09357453917406,1.009320504618337,1.300909793077544,1.3264528799400743
2.924808166546489,2.9011177632808707,2.823995007220546,-2.0649169223924737,1.7380561181733505,-0.935552027676664,4.446731436884516,1.65357152878898,1.33988008831947,1.3296861668785986
-3.11774118643217,-3.1215336269653413,-2.8346476222451074,3.643246780689619,2.851616558427448,5.25655955399905,4.93082378081208,-1.207655615594696,-0.7856372189951628,-1.2403244418720902
-1.0312350794885496,-1.042172241393338,-0.8859901399162169,-2.5284216683768648,1.3615205409816262,6.118597808670643,3.254865305159626,-1.254429144944858,-0.10561191344188359,0.1802524648731243
-5.515620707305041,-5.527573034936944,-5.389962124186569,-1.2780884269414106,-4.52167696823018,-1.0617666244824076,-0.6437044644603382,-5.38028938863185,-4.789838939005103,-4.459014635418145
-6.700867393618065,-6.703723294866972,-6.3997044562932,-0.23137942193120864,-4.56006412181782,1.6592449652957946,-2.86421093162436,-4.363680277250317,-4.184400110307166,-4.717337152065056
-4.398715862304837,-4.380468724131756,-3.6903957256784317,-3.2301542099207445,-4.778011193063559,2.882664295385993,0.5094970607470408,-4.248316937873977,-6.454998506356372,-6.0688216233549035
-3.4742679517516564,-3.4732142834296305,-3.097674673489365,-0.7635368411849157,-2.5107852792951704,-7.64470533984818,-4.589565269280779,-3.651263749404471,-1.938861124956631,-1.6959749112349058
0.18608258985380743,0.1822886374022552,0.46914698050628445,6.959989117328378,6.154750835952932,8.559693831524534,8.233958058337564,2.0954786619307875,2.517888927185904,2.0633682665629323
-1.583160280853292,-1.567362100896247,-0.9220897749736316,-2.0041797431825223,-5.390668543969941,-6.940831219258111,-7.590477706400332,-5.182955272586181,-3.0432820079054146,-2.9754813474533854
0.030084665372907438,0.03547673404224483,0.4903820472571496,-1.945620567842191,-1.5101448347458302,-2.6819673827467447,-2.1818805294174766,-1.163555357514202,1.1031694287621434,0.9417685639608102
-9.130822691658661,-9.120577951155045,-8.576898972440329,-4.941721611395394,-7.748578008982257,-23.72167265332666,-16.415459323525436,-9.048236847978547,-9.239045666262133,-9.48602937644787
-3.5196536058723495,-3.5012678451760095,-2.808658914799544,-2.586231959685758,-3.835731199878687,-5.648248311019614,-3.7336320546323165,-3.3060369446890974,-5.609681754459203,-5.202339531776694
4.438680059604529,4.454663930667287,5.103333238013647,5.252876949248098,1.794146863137847,5.7415670428999235,5.724606359023717,0.9235680700414193,2.9333547112182643,3.021526566240027
0.8620011698237491,0.8405785387397611,0.8049418733660012,-3.5028543518739816,-0.9884081130393163,4.747084281308627,1.7741823012431777,-1.6354076172326835,-0.27650249666121773,-0.12146083010322961
1.9869180865680356,1.9877396456686682,2.3590331024993922,5.9308879138720485,6.068888792236837,5.932450250025539,4.956090169443751,1.704070661700957,3.5160522737191364,3.7819233666719825
2.9593075941242546,2.9714395057088367,3.5496419633190186,3.4868966902325873,1.3789259498347022,-2.2405916410911146,-0.514606428277574,3.9025233108926685,2.391682072431145,2.188630387524114
-6.455261031502646,-6.463344245517666,-6.254952670942961,-5.447737360481545,-3.573950046228413,-5.451687291360914,-5.694464182421912,-5.376934087578361,-4.967821286985695,-4.895715441654078
-3.230481719979082,-3.2484118790768317,-3.22015805460547,-6.634184919948616,-2.980190516714732,-4.877081550628475,-2.6004709673687962,-4.135175488985396,-3.6814715503669078,-3.354275876657276
-1.20719374445863,-1.226745416056465,-1.2281551882909323,-6.198443907740943,-5.125129643663696,-7.4909481446235855,-7.0517418108668455,-2.8513658316931423,-1.9773879331365798,-1.7167908812929067
-3.5916756586089775,-3.5769452770173977,-2.9512070021959396,-7.094353588595094,-6.793223341291554,-11.198118292779984,-10.500682335802122,-7.678431891442376,-4.791858425265861,-4.828851816181068
-1.6441540098196477,-1.6597485168766681,-1.588766811679573,-0.8354009678160459,-1.1627296368138929,-1.0605452680175098,-1.1587214661107375,-1.4836916095380595,-1.6353568753777274,-1.2576300522425825
1.7618039886335186,1.73829376365779,1.664467142517406,-2.0676130001491977,-0.3452166561147756,-2.0163872807236523,3.3658961838375276,0.5727362757419918,0.21234507601506003,0.21667823416982657
-1.8063669737843036,-1.8263990773459131,-1.8365977577879207,-6.494246845346197,-6.923961591231084,-6.3184241382408075,-7.193757969363503,-3.6696363671304795,-2.671137045589914,-2.4348208797447466
0.9874026147222672,0.9771834864606568,1.1465011324762564,1.0335907944105642,0.8273621083952243,0.9407241989249364,1.3642681017131402,1.0916622758711902,2.0543749645030864,2.298986211518706
1.2235004857734744,1.234749467188518,1.7967997991994977,2.797354231480952,3.95286838396504,-4.352086598537404,-3.612202630002656,1.8543095376351388,0.8708106277722578,0.6395922193514423
-5.75743778211708,-5.750205440832616,-5.261634602762314,-4.036901547281079,-7.945023815628616,-2.4784646683473,-3.2036073561165104,-6.9583866035585515,-5.132338861270689,-5.343493407286342
2.3727383298438625,2.3885816012506496,3.0346788275411924,2.2460998249894075,-1.414206324037174,-1.9440629477746327,-3.57163892847165,-1.206493052653414,0.9016397883030862,0.9743291398321361
4.666189842694408,4.666250326930573,5.0236208543961,4.332509376887927,4.4623449846415255,0.2769388344955708,1.166317713123867,4.0362600729248115,5.841914593049644,10.208942797755594
-0.6185609080117622,-0.6073005569803627,-0.04504223408737218,0.9231541368869784,2.1159920163701678,-6.1889629661322765,-5.449078997597528,0.017433170040266788,-0.9740185228768503,-1.2049614929616226
0.838622111663577,0.8191816575968378,0.8198064773957299,-4.372072752811942,-3.0285938869253286,-4.193777990011608,-4.7150791745537575,-0.7548300749547749,0.09032175398737685,0.3562515805257469
0.6166681430663239,0.597826441819322,0.6094047024018465,-3.3761585407809243,-0.0881508185025659,-1.6432316155424687,0.26381991867101284,-0.7037274200904804,-0.013764168826803314,0.27897278893246735
-1.2289836302930084,-1.216080568074112,-0.6237708595815548,-0.8463932699408545,0.6196895622555516,0.17150328120411729,1.6547911771638084,0.06590940881209661,-1.9843338204958414,-2.151239092890979
3.963911371006777,3.968567121907789,4.4100024082352185,5.45594530539341,4.165022560466568,6.338487050204442,4.8727241026600545,5.429617660131367,5.216241281615705,5.069188793643516
-1.401772876581692,-1.3867520871819181,-0.7557011534534332,-6.156164760500058,-7.644239063458723,-5.824564815999789,-6.3844907351840625,-5.356090859575811,-2.672650922604401,-2.6832386640163897
-3.7118015289781354,-3.703602288556784,-3.197343219475485,-0.5976092589354955,-3.4744860631200325,-2.9023131880851665,-6.925361541600033,-4.47180342734255,-3.3220792153439263,-3.5553263113866045
-6.859971012145849,-6.848963724371892,-6.291334880053007,-5.285193418781695,-8.546378372999808,1.7832665471764813,-3.539800920961653,-6.339384488465534,-7.153824299657671,-7.390372780027594
-9.364628757883816,-9.387860515080225,-9.456592915735387,-12.118620485438898,-11.34465631123051,-14.720595288407823,-9.919601611213363,-11.778911924512208,-10.859269635613849,-10.832945959593246
-2.032127217395315,-2.0472685040164524,-1.967995693744891,-4.156909734947009,-2.0989088329102916,-4.3160058485212165,-3.550702646778804,-1.6649771192424812,-1.934110950574608,-1.5533676817981341
9.115178589912862,9.119027495471215,9.545702533666663,12.305587841263076,11.851769361133716,11.452468072480485,12.608879873991661,10.212929259191597,10.563922492481495,10.421068296584963
-2.986187921433981,-2.9799888142452424,-2.510319723433657,-0.5662632412392021,-4.069547655611782,-9.698450648800108,-8.559537161811104,-4.3009969394437135,-2.109564175888689,-2.2922326126297428
-4.19868209999046,-4.197251828182562,-3.8148227198101914,-2.367662050659032,-2.6131381209824127,-2.3114351922801255,-2.900028909217035,-4.203930771205524,-2.6530977458170035,-2.455763589180279
-2.076795080647859,-2.0632552844451055,-1.4592973055661531,-1.669076021114762,-2.822884909736789,-10.154811585402392,-9.354832106759368,-3.9439013242381833,-2.9871482893641925,-3.115890190892916
-1.7813313247254108,-1.7772807527011452,-1.3469164729006202,0.9369972096270907,1.2816378831743584,3.1172645978825493,1.8763296657170194,-0.59161221299264,-0.38167999730020696,-0.5240407922537287
6.179674628905797,6.156495241731413,6.088720868361218,3.4141883941303206,4.223530021765708,5.0200524074724235,4.864250883833726,3.78927440848401,4.695343100794366,4.725739341143623
1.7507380447680063,1.7289445302312263,1.6865229972638538,-1.3293177942948056,-0.0028577443994937113,-5.698159884615745,-4.643044312992693,-0.915809291585223,0.5392237696433266,0.6699321431482268
-0.2523941920574284,-0.2713771369487876,-0.2623827404967649,-5.304361879511603,-2.6895431672109815,-2.5767070295571237,-1.503613962690519,-1.6372028341051355,-0.9106311535332416,-0.6239256329006686
-7.749598928460543,-7.728312571146176,-6.98264079066945,3.581742065403759,-9.44339649995652,-8.776048364532798,-8.57093813713901,-6.213187463759773,-10.545732362274926,-9.622637429403454
4.794479946449002,4.798441332817347,5.227174071997819,7.775629295346636,7.582366726920885,7.183065438267651,7.9176009041711595,5.943526624978762,6.2158421393624685,6.073410045212036
-6.449441039792275,-6.455263255363535,-6.205509490256299,-3.4755061028169454,-1.379977008577514,-3.1166489252742036,-2.3923161351191613,-4.340003125942831,-4.516910334030031,-4.708902671448639
-2.406654514399289,-2.402848809180721,-1.9769640680217826,0.8339857053170725,0.7080288245361679,-0.08906621490034539,1.0673455866108306,-1.3286050281892336,-0.9473941587473043,-1.0905140717942885
-0.4995792157151424,-0.5177985680394599,-0.4948351911404991,-1.2514423680395836,-0.3811723616709912,2.163845026596693,1.3311197143293718,-1.5361573339416559,-1.0074984489315817,-0.6903851126082419
1.0765410340524042,1.0722406763527559,1.3498349612828235,7.412775951361047,3.7488088408176523,11.594700858304192,6.53239587708277,2.754994883245459,3.3086584931029037,2.914423546525864
4.335578063627269,4.302590362236639,4.055384940287798,-2.3248847764362672,1.7145193690716365,-2.4422103212013013,-0.6911348467878611,1.6106986261810619,0.9204216759261907,-0.11593560942991132
0.6750635510237615,0.6507647430460501,0.5625119478932028,-3.4275965317355315,0.05143673607748944,-0.1122393662110781,-0.49802794844688236,-0.8693037991088133,-1.0296326052750278,-1.0905839387284644
-1.5907783669105164,-1.5976530959882425,-1.3671537723301412,-1.148742181312283,0.25714066835205784,3.6675929246267387,1.4231940110539085,0.038668848357680474,0.13455880910395734,0.07500880220968398
1.1373487473346842,1.1342887437338476,1.434573783925238,5.154813665912005,3.9858137363799955,-4.612122502674758,-1.3775513512791377,3.381456554142595,3.6136372714504574,3.0926293706544215
1.02019274610476,0.991053502566535,0.814250908226029,-2.566019069303609,-1.265808671206731,0.3873734150861665,0.04097384511605462,-0.3777445785942355,-1.637371875194054,-2.18834182885206
-2.928399535372396,-2.9164500839824115,-2.341585515745365,-1.9114887524630575,-0.5804305178253131,-2.334989600809287,-0.7079821783508784,-1.161912409637182,-3.4516079509611686,-3.6616210645176643
