difficulty,discrimination
0.36540645,0.72563255
0.28207955,0.9590095
0.3362703,0.4967034
0.42797902,0.66253865
0.3595832,0.9383673
0.3882826,0.6435673
0.41663027,0.71909386
0.4716909,0.0062982608
0.5963266,0.64285886
0.24947125,0.6530635
0.42232203,0.58335155
0.38453713,0.5436095
0.38530567,0.7318306
0.40132385,0.4164546
0.2538363,1.3568002
0.33966088,0.63781816
0.2603976,0.7309504
0.407634,0.83418834
0.498654,0.6095988
0.28418666,0.89237547
0.32848626,0.8207265
0.266577,0.65211827
0.5621714,0.32595068
0.34690422,0.5409254
0.23920378,0.77059567
0.43725306,0.66002446
0.33474648,1.0233124
0.345697,0.4629885
0.4580486,0.4634517
0.32406795,0.7248802
0.2766978,0.7015448
0.30513847,0.5301318
0.28079534,0.9079878
0.45830664,0.24687561
0.54272145,0.54202014
0.5453871,0.28586677
0.52138996,0.70963097
0.39879516,0.81686604
0.31582427,0.73454016
0.28393707,0.7654915
0.3522954,0.6693636
0.19546488,0.79146487
0.48815975,0.49868187
0.34663224,0.63552487
0.23255345,0.6623843
0.33450097,0.7081769
0.5196162,-0.035034277
0.5259535,0.6030565
0.32099038,0.51999444
0.32555187,0.74653745
0.2989636,0.8244874
0.2931438,0.7327849
0.49067193,0.2723338
0.24592173,0.8737811
0.35259977,0.5466954
0.8672941,1.0342191
0.31101847,0.6870705
0.34744105,0.3872657
0.3300253,0.81511223
0.5061824,0.4086049
