difficulty,discrimination
0.33705914,0.6715376
0.3162373,0.5476577
0.39433673,0.45654225
0.6727623,0.5527362
0.31356016,0.7167775
0.37394232,0.34550646
0.6000229,0.4969086
0.3294993,0.595025
0.43716866,0.46083412
0.25384223,0.64085793
0.344039,0.25598255
0.27462894,0.4746676
0.4916041,0.32753536
0.32068914,0.30179405
0.38272485,0.19291441
0.394648,0.4995094
0.28154117,0.9137158
0.5715474,0.3759511
0.6786988,0.28686443
0.2545395,0.6407101
0.5734004,0.43672693
0.5556294,0.43876132
0.63854325,0.78852797
0.37100384,0.5093426
0.37721536,0.39508045
0.57470185,0.4653076
0.5116704,0.4215733
0.44980097,0.31044006
0.58759147,0.19763479
0.59680235,0.6147917
0.3842666,-0.059810955
0.40595168,0.33958498
0.3762283,0.3999255
0.6426821,0.7870533
0.49033517,0.42994514
0.63486624,0.62841964
0.72465813,0.85030097
0.42414695,0.35142758
0.37910503,0.58638984
0.5283059,0.32934314
0.6464902,0.65501606
0.54063195,0.28691256
0.58371955,0.49513936
0.9386562,0.11453008
0.48672488,0.32601655
0.52190405,0.4149418
0.36983562,0.49904165
0.34776503,0.19605859
0.3298765,0.50020176
0.32883692,0.5560437
0.3024771,0.52238643
0.5043081,0.50887066
0.78761196,1.135359
0.50310886,0.25657293
0.41345108,0.32036036
0.89734185,1.2764003
0.47766188,0.2436758
0.5141485,0.45520607
0.31798762,0.6583683
0.57498896,0.28125983
