difficulty,discrimination
0.5660923,0.7712761
0.49217662,0.88219374
0.38853523,1.0408468
0.6302786,1.0041513
0.4538332,0.8602512
0.39285794,0.8314283
0.36427203,0.90284026
0.39387688,0.7981925
0.50181973,0.8120564
0.35227665,0.6112857
0.31461862,0.7431076
0.49184215,1.0081547
0.4667438,0.738879
0.34527585,0.94948953
0.42000207,0.8751972
0.48608723,0.82449365
0.36386943,0.9226009
0.33620918,0.7375491
0.51593304,0.82039475
0.3182139,1.1270655
0.44243726,0.8636315
0.34274167,1.5666418
0.43648303,0.76995045
0.4385006,0.836057
0.50541633,0.648779
0.37907523,0.99883145
0.712372,0.8293315
0.73392123,0.80694175
0.63528526,0.90604496
0.43572098,1.0337019
0.5066371,0.14872587
0.5098245,0.5535279
0.38995036,0.68733037
0.49030066,0.9557289
0.43548232,0.85773206
0.22828975,0.63983345
0.6566398,0.7969809
0.50979525,0.8926406
0.37953085,0.7999449
0.497368,0.91186684
