LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor
-1.8252305639829487,-1.827494459735039,-1.5212740511441076,0.9901365653953853,0.9600000000000009,-10.2,-8.629999999999995,-1.1911111111111126,0.06444452065037609,-1.2973137906419971
-4.197305509139607,-4.202325899382409,-3.9911477208294386,-1.9307024768272036,-3.419999999999998,1.1999999999999993,0.8900000000000006,-3.6852941176470573,-2.7023586710425995,-3.1336525939483337
-6.782743085389374,-6.77863375170671,-6.25266830673613,-5.999776491362702,-5.5,-11.0,-10.0,-7.378846153846148,-5.848304497931359,-6.208725773102866
-8.090241009171109,-8.084262250733339,-7.4938401773496,-3.37639131511591,-2.5199999999999996,-2.0,-2.509999999999998,-7.378846153846148,-7.721852582855028,-8.133067765154713
3.8336516349237932,3.840311118631586,4.454204186851303,8.436371776658579,0.7399999999999949,-11.0,-6.969999999999992,1.6809523809523803,3.995920693377741,3.5767235080133695
-1.0110023747700954,-1.0237239538521017,-1.078078052300814,-2.2261225777474074,-0.9000000000000004,-1.0,-0.9000000000000004,-1.2696969696969695,-1.2282288081313144,-0.5850859415054597
2.0942301763725126,2.0890789109112013,2.2957445775933145,3.274419770346608,2.799999999999997,4.299999999999997,4.609999999999999,2.514705882352942,3.570435766956791,3.178746994995283
1.2782104755444958,1.2622158425675245,1.0950088405126301,-4.365119331556343,-0.09999999999999964,-2.5,-1.0500000000000007,-1.2696969696969695,-0.12904577515549853,0.40739900552362407
-9.117799239024315,-9.120359714409005,-8.824365188639465,-4.772363702201776,-6.860000000000003,-4.5,-3.5,-8.691111111111113,-7.270594167927776,-8.530290323244742
-0.14399296959536656,-0.15137722086856797,-0.021703536288665504,1.07035594783639,1.5,4.600000000000001,2.400000000000002,-0.15151515151514872,1.0124504821415172,1.1491308768812978
-4.264621932362367,-4.272691575227853,-4.166649767003808,-2.900121557654412,-2.3000000000000007,-3.0,-0.3000000000000007,-4.233333333333334,-3.2063261178953653,-2.9740137413925716
-4.560042112395692,-4.561970281020876,-4.2441742105682785,0.1476862188127832,-2.539999999999999,4.0,1.0,-3.62777777777778,-2.817455243743744,-4.096826029319043
-5.525100650403182,-5.512781050998889,-4.703730672404024,-4.050974371387298,-6.68,1.0,-2.1799999999999997,-7.452542372881354,-7.533610843300117,-6.456037440805204
-2.1061785315961075,-2.105467144883889,-1.696660822619421,-1.3258875392389555,-2.7200000000000024,-4.099999999999998,-3.080000000000002,-3.1299999999999955,-0.28018877754796634,-0.9641607779386092
5.0829147034004265,5.080353207240389,5.376312529966846,9.43130464851108,7.339999999999996,9.7,10.7,5.508888888888887,6.929973600121105,5.670630967146625
-1.3686789856404822,-1.3580128062899668,-0.6059713384991916,-3.8131964455010063,-5.339999999999996,-4.100000000000001,-5.409999999999997,-4.455102040816328,-2.723293471810983,-2.3466351580011775
-0.6548129750883227,-0.651172506904409,-0.14137324827429154,-2.873679423500054,-3.419999999999998,-2.1999999999999993,-4.880000000000006,-1.578846153846147,0.42159516230389826,0.06380911159057945
-9.7462913696165,-9.739374608324493,-9.116610766893107,-4.990502469113416,-9.220000000000006,-24.4,-17.89999999999999,-11.719047619047618,-9.661924359696478,-10.079619000114587
-3.0905595414842253,-3.0781463507485824,-2.265868994213495,-2.907758000207025,-4.18,-6.5,-6.100000000000001,-4.952542372881354,-5.13608329885286,-4.012808277592015
5.543635885150305,5.554427434299285,6.31079156157389,3.3516712523209833,1.5600000000000023,2.8999999999999986,2.809999999999995,2.544897959183672,4.139440064350062,4.562001841558647
0.2073466019129313,0.19288306080104434,0.07846717183306495,-3.6043385812030238,-0.6999999999999993,0.0,0.0,-1.2696969696969695,-0.643229242350424,-0.0033280603289114197
1.1034256790656691,1.103980356676523,1.5073834450554848,3.2277493432966367,2.8599999999999994,2.3999999999999986,3.1999999999999993,-0.029999999999997584,2.9268204236971584,2.179596550705117
4.062568263491915,4.070759152896741,4.737454140100777,5.8794796040136035,2.3200000000000003,-1.0,-0.4899999999999949,3.5979020979021037,3.686883157481809,3.4020463232520406
