Difficulty,Discrimination
0.2799345300000002,0.8661443999999999
0.4015576999999998,0.4804539400000002
0.4213927400000001,0.8142746999999995
0.39602490000000035,0.7311355500000004
0.5386865999999996,0.3493220800000002
0.24705877999999987,0.9487126000000001
0.4881123999999999,0.32748246000000014
0.5244606999999999,0.34073749999999986
0.44563856999999996,0.4126525799999997
0.3209138500000001,0.5826043
0.2738597400000001,0.9783315000000004
0.3109652999999999,0.8095630400000002
0.51345,0.4414892800000002
0.3468011000000003,0.6306542999999999
0.37923830000000036,0.6567231400000003
0.5350351999999996,0.5405872500000003
0.38344865999999955,0.4006538000000003
