Difficulty,Discrimination
0.3911088035,0.020631917227499998
0.40572528174999994,0.6095565377500002
0.37158350975,0.6522292380000002
0.47735031499999997,0.29484729750000005
0.293998137,0.6445788349999999
0.3710117004999999,0.48865406999999994
0.35409599324999996,0.4820999249999998
0.42046317375000014,0.6932624639999998
0.3982497347500001,0.5144210062499999
0.34609047375,0.74336427325
0.568714944,0.28566094350000004
0.40431064325,0.5021269955000001
0.41505791425000016,0.6351051584999998
0.4470036620000001,0.49593819075
0.3432268035,0.38357889575000004
0.3526456195,0.8177100707499999
0.34960265274999996,0.491780046
0.41919321925,0.08170704146749999
0.5321348062499998,0.28925524300000005
0.3141469022499999,0.51209883025
0.3678489582500001,0.7453810215000001
0.29545175775,0.8202595267499999
0.5174310667500001,0.38832972375000013
0.370476589,0.3751056869999999
0.37600618949999987,0.6831250419999999
0.5422017152499998,0.5689279604999998
0.37630877975000004,0.6441676142500001
0.39409625400000003,0.6994578794999999
0.5200708982500001,0.19188012489999998
0.39763009525000015,0.41120193925000004
0.38986830425,0.52522348525
0.4867274274999998,0.49509568275
0.34858115099999987,0.7264278577500001
0.59821006275,0.47619621949999996
0.485044129,0.45992375825
0.6157517462500001,0.33241832925
0.49113909449999993,0.4337943000000001
0.365967993,0.5362117597500001
0.33753780399999994,0.7197567635000001
0.4447144237500001,0.5354564404999999
0.47521058550000006,0.49535339474999995
0.3075727625,0.8430817205000002
0.48328018975000003,0.6038204559999998
0.39051972825000003,0.5664986759999999
0.41118611875,0.366601423
0.4492131177500001,0.6650011772500001
0.29462736174999987,0.68568878625
0.40784786349999996,0.49721256374999995
0.33007965949999996,0.6091205022499999
0.3742651842499999,0.58916685775
0.3269691089999999,0.599425489
0.3760290945,0.5086542835
0.596590143,0.22854810352499996
0.41876973999999995,0.43016810575
0.4447218767500002,0.33129734050000004
0.7618898614999998,0.73067527075
0.33970763724999997,0.720479324
0.3186139165,0.4962000932499997
0.3201391182500001,0.7798148677499999
0.5256968942500001,0.3829788979999999
