Difficulty,Discrimination
0.32986355725,0.8196513160000001
0.26360459975,0.9310421662499998
0.3094617527500001,0.990089483
0.25353581075,1.06174259375
0.33036474075,0.7630020072499999
0.31763096800000007,0.64519141575
0.36850463549999996,0.6990680360000001
0.33088105900000003,0.7463991767499996
0.32584036024999996,0.8172112842500001
0.31640125025000004,0.7145749142499999
0.2851773809999999,0.9341154665000001
0.2885211219999999,0.6775764985
0.26877324975,0.76390182425
0.3517076157500001,0.58077567375
0.29855007224999996,0.55128714875
0.29418643250000004,0.813260522
0.48172845675000014,0.7960165589999999
0.3068276202499999,0.8107305674999999
0.28961140474999997,0.6994347972500001
0.40543044399999995,0.7785423575
0.37394850875,0.6678691799999998
0.34137316575000004,0.8214280497500003
0.3833066694999999,0.852073283
0.344677086,0.80858647975
0.333562075,0.8998604377499999
0.316298144,0.9347572534999999
0.26563604100000004,0.68155125275
0.5304352915,0.7485401040000002
0.26750925625,0.61506567375
0.3527385057500001,0.7137768809999998
0.309071874,0.85970622
0.2652180365,0.6994801697500002
0.31743006674999996,0.7987162207499999
0.2968304445,0.8160606345
0.38337259599999995,0.9635134749999998
0.40157817075,0.557453403
0.32011811850000005,0.9589748009999999
0.3730913255,0.7624360417499998
0.34067416324999994,0.7481199915000002
0.26067943824999995,0.744622283
0.24590229599999996,0.6644049192499998
0.28240807475,0.7702908725000002
0.3608578065,0.53834484575
0.33897106000000005,0.5220812482499999
0.31097232375,0.8593304305
0.28658587025000004,1.02832701975
0.29150747625,0.756688721
0.316051999,0.893175916
0.25384487575,0.6180085345
0.26501172674999995,0.7971309992499999
0.37184134449999995,0.51073759475
