LinearRegression,BayesianRidge,SVR,SVR.1,SVR.2,SVR.3,SVR.4,SVR.5,SVR.6,SVR.7,SVR.8,SVR.9,SVR.10,SVR.11,SVR.12,SVR.13,SVR.14,SVR.15,SVR.16,SVR.17,SVR.18,SVR.19,KNeighborsRegressor,KNeighborsRegressor.1,KNeighborsRegressor.2,KNeighborsRegressor.3,KNeighborsRegressor.4,KNeighborsRegressor.5,KNeighborsRegressor.6,KNeighborsRegressor.7,KNeighborsRegressor.8,KNeighborsRegressor.9,KNeighborsRegressor.10,KNeighborsRegressor.11,KNeighborsRegressor.12,KNeighborsRegressor.13,DecisionTreeRegressor,DecisionTreeRegressor.1,DecisionTreeRegressor.2,DecisionTreeRegressor.3,DecisionTreeRegressor.4,DecisionTreeRegressor.5,DecisionTreeRegressor.6,DecisionTreeRegressor.7,DecisionTreeRegressor.8,DecisionTreeRegressor.9,DecisionTreeRegressor.10,DecisionTreeRegressor.11,DecisionTreeRegressor.12,DecisionTreeRegressor.13,RandomForestRegressor,RandomForestRegressor.1,RandomForestRegressor.2,RandomForestRegressor.3,RandomForestRegressor.4,RandomForestRegressor.5,RandomForestRegressor.6,RandomForestRegressor.7,RandomForestRegressor.8,RandomForestRegressor.9,RandomForestRegressor.10,RandomForestRegressor.11,RandomForestRegressor.12,RandomForestRegressor.13,RandomForestRegressor.14,RandomForestRegressor.15,RandomForestRegressor.16,RandomForestRegressor.17,RandomForestRegressor.18,RandomForestRegressor.19,AdaBoostRegressor,AdaBoostRegressor.1,AdaBoostRegressor.2,AdaBoostRegressor.3,AdaBoostRegressor.4,AdaBoostRegressor.5,AdaBoostRegressor.6,AdaBoostRegressor.7,AdaBoostRegressor.8,AdaBoostRegressor.9,AdaBoostRegressor.10,AdaBoostRegressor.11,MLPRegressor,MLPRegressor.1,MLPRegressor.2,MLPRegressor.3,MLPRegressor.4,MLPRegressor.5,MLPRegressor.6,MLPRegressor.7,MLPRegressor.8,MLPRegressor.9,MLPRegressor.10,MLPRegressor.11,MLPRegressor.12,MLPRegressor.13,MLPRegressor.14,MLPRegressor.15
-0.6807517310687026,-0.6649671206673725,-0.6045700752458097,-0.6037955248657292,-0.6037952904862302,-0.6045695431113864,-0.603794821910449,-0.5485632710202346,-0.5485638028276292,-0.5485643342012435,-0.5485648655337745,-0.5485653963169653,-0.6639169339958408,-0.6650702849563892,-0.6658412740045145,-0.6644409583373363,-0.6637618424679743,5.1183635610164355,10.992110025906374,16.672981182886588,22.438952409341137,28.162931170441148,-0.655379324163053,-0.6208071004698535,-0.6703586045692348,-0.6184606800654291,-0.6618346099261144,-0.6635976230809997,-0.6665573987005387,-0.6767656792106189,-0.6914103114949877,-0.701533288143651,-0.6970469696408526,-0.6912258631872128,-0.6947561586149812,-0.7128606538590317,-0.645528268404514,-0.6792589535816946,-0.704980428639158,-0.7972989895558655,-0.8054084642610642,-0.7507909467048617,-0.7829067767941325,-0.7778221751906982,-0.7723926541307337,-0.7924150613199139,-0.6980236780334923,-0.6272402788232635,-0.6678077556650535,-0.6977777745277487,-0.6901488430277319,-0.7132454377023427,-0.7251909356417717,-0.704985295459529,-0.7143419618866085,-0.7369472166030573,-0.7183024761904302,-0.7179342836910749,-0.7146691272377399,-0.7360080111379708,-0.7011748422327818,-0.7081101838266318,-0.7374620576318432,-0.7303171117107145,-0.6945940642897757,-0.6910785134306556,-0.6719107560069548,-0.6305614669646127,-0.6635551051782159,-0.6539250337925556,-0.8523738870771762,-0.9321085050189956,-0.942452897282544,-0.900173851162652,-0.8957267299816477,-1.0668691501958176,-1.076285208792607,-1.0489282868402638,-0.9486716072990367,-0.9590541271622028,-0.9405429794000734,-1.0643896814681315,-0.7146678464030525,-0.6569805996289322,-0.703040513060065,-0.7250927563797049,-0.675660887525446,-0.7063677502952624,-0.7207120101221582,-0.7024129612591432,-0.6233934856026921,-0.6399629148147489,-0.6537131946837362,-0.6429931651231058,-0.6631979173036725,-0.6668378508427615,-0.6610147174455869,-0.6745414578497131
0.0015150065181849912,-0.014864890769552882,0.08815376284782953,0.08861215665360524,0.08861202401228539,0.08815323931669539,0.0886117586955318,-0.004164013866091815,-0.0041636361143729,-0.004163257967813307,-0.004162879783811133,-0.0041625010997517545,-0.050630786220662014,-0.061557605236735334,-0.06790019479403739,-0.06796761136853818,-0.06744915850873487,-8.691921668531053,-16.09516679787462,-23.38690484675158,-31.2723740711662,-39.34830538459725,-0.22765831681288035,-0.09896007000320706,-0.07340683557196073,-0.09152927629991116,-0.08177849759897567,-0.035025595144654226,-0.029863480791998236,-0.057648643892629615,-0.048246620795563536,-0.046736536239152644,-0.05322275624043689,-0.053172155306560456,-0.038216744719731535,-0.045634586321437555,0.06095063314471744,0.07341073046410398,0.026590600765889844,-0.0031787019189754005,0.06792673317413236,0.07340390107911213,0.04623506955071057,0.06424983460075048,0.0665612880239766,0.11918278880236395,0.11596532382746623,0.04017075094437472,0.07977377253221458,0.03918896491988275,-0.043934365234493275,-0.028639282859448695,-0.0004021059756755513,-0.02728331067313295,-0.03485558050465232,0.004813630993067177,-0.0454331675750683,-0.024719063735216394,-0.014141662342333019,-0.016151776992791994,-0.040739233222592694,-0.009408470248615833,-0.012349566024806014,-0.10214031286070854,-0.05176067524241566,-0.07249308392920265,-0.024822222873607747,-0.02717524929754047,-0.06539200805509364,-0.05972806490530182,-0.16515950195249257,-0.23377644710023765,-0.29136896119714867,-0.25125991962172023,-0.4545690772523182,-0.5836413376741032,-0.39217155377375923,-0.48399762010654096,-0.312492602134844,-0.3138241568132225,-0.33163960961320965,-0.33625678301760936,0.013409876556407224,-0.02835193138248774,0.02390802691030633,0.010879685572287327,-0.0025978480548314717,0.038994547554563,-0.024797746177430448,0.0013719771089157767,-0.0664982861941999,-0.043631426245095986,-0.028610954300921188,-0.021583373393734208,-0.023309858948347233,-0.023892368291640084,-0.0059341398516831925,-0.01969817458685824
-0.9103663940032899,-0.8737267656409589,-0.8409649762302538,-0.8399854343390544,-0.8399849619883698,-0.8409637596170162,-0.8399840175669098,-0.8302229492503173,-0.8302280421350309,-0.8302331343907383,-0.8302382265870769,-0.8302433179871007,-0.4172130824931151,-0.4203002166828429,-0.42246373239599916,-0.4254270645563524,-0.42783782172211593,-64.12509196077437,-127.6181960867435,-191.38063482629445,-254.91917011906338,-318.45617292083404,-0.31748065016255095,-0.4103359393439203,-0.3770935495912874,-0.3675495908035341,-0.34067618096343855,-0.3611461458498123,-0.3727769959513707,-0.3833307355223237,-0.40298877377338976,-0.40123905283808775,-0.45205408154273996,-0.45090543842922826,-0.465753568986104,-0.4832472325742767,-0.7647481863410376,-0.7984788715182198,-0.44577314479275537,-0.538509004281785,-0.3516461936869679,-0.5810362888542013,-0.4001499897753771,-0.429923607865646,-0.462043930676729,-0.4965286938394552,-0.5134065346916289,-0.5179966574132323,-0.49153037493811763,-0.5017838221926038,-0.4890934327994542,-0.5841675413075185,-0.50061445963002,-0.5486802661240354,-0.5695967875901162,-0.515398155349497,-0.5287429820566394,-0.5030290603228971,-0.4150341064611759,-0.3712149212381579,-0.4407718283222737,-0.43086784640792564,-0.4034923053619804,-0.3412372547455453,-0.4682990247435573,-0.3144385589716579,-0.4442069543212376,-0.43451850305364637,-0.462941374624567,-0.42504110560349934,-0.6320852790889212,-0.63845585077557,-0.7159465339175017,-0.5711217652206207,-0.4274994644367084,-0.6026071381870918,-0.24153407849449313,-0.4866093218040929,-0.8033985605622123,-0.9114611890000894,-0.8366991599393103,-0.7443637277960178,-0.6797777119068096,-0.7808799072123358,-0.6941697556518397,-0.6896510112629797,-0.784210313128472,-0.6800702196942396,-0.6384349056758125,-0.6960844816034377,-0.7650978446710959,-0.8054932311021794,-0.8459107064362055,-0.8309072237776552,-0.8636024001799771,-0.868080550421916,-0.871417579417433,-0.8856750122612098
0.7611262489798116,0.7641733412003922,0.8414490379147141,0.8420983866236833,0.8420984756586787,0.8414491519933318,0.8420986536045065,0.8409793773442782,0.8409792692406917,0.8409791615527421,0.8409790539041841,0.8409789467819943,0.8379418830864944,0.8380983052984347,0.8364090385846807,0.8363626574509164,0.8357856138329556,9.238207157367963,18.25635717710663,27.198894623272793,35.968956119922055,44.639506375434465,0.944148214939621,0.7688475235129764,0.8733642059646358,0.8524295216682232,0.8418552022665686,0.8547344729049527,0.8577471432737467,0.822786491137989,0.828427322833299,0.8306802482264771,0.8265733409510896,0.8052715978170546,0.8136364024163274,0.7986648156407927,0.728924448616102,0.7287260328209431,0.7350065593766677,0.832601241968114,0.8683089593689328,0.8355214724360364,0.8561546445204108,0.85421244233886,0.9605853852708984,0.8624217571878475,0.8722601366858072,0.7714927866113819,0.752553339503147,0.7358485470968793,0.7300682780284812,0.7797433340412205,0.7562123517471104,0.7622006698110979,0.7496041588275464,0.79341624373043,0.7637129771162188,0.737148275470214,0.7554015253657331,0.7534225174842416,0.7809445512259123,0.7786979373494552,0.7606113920916877,0.7431883177598017,0.8268986109552365,0.7554911107302532,0.8242648380002414,0.7704860921240837,0.8187690658852789,0.7735551460315278,0.4763189159356247,0.5010830165295523,0.5464650990251536,0.4594897213718019,0.3405933182077271,0.23048524142373344,0.3485256024628912,0.26445540224927283,0.4823157567624062,0.4282399763403449,0.4062249684012422,0.36453722545635203,0.7983107586287822,0.6510379244670892,0.7305137334540395,0.756303294062446,0.7005001248436289,0.7083390974542948,0.7311711060292387,0.7210925000434681,0.7678966451820812,0.7664432828366281,0.7662695945545851,0.7747133377332348,0.7621190770250849,0.7592588744504798,0.7700413143732858,0.7565353717337329
-0.5319545652761566,-0.5392257098161259,-0.4482771831386903,-0.4477292561091269,-0.44772928481284435,-0.4482774077130761,-0.4477293422966084,-0.5042996550325423,-0.504299695165513,-0.5042997348857565,-0.50429977456688,-0.5042998137253181,-0.46154739800859074,-0.45399125717137184,-0.45104981850263154,-0.4507126373355235,-0.4507644647847102,-21.780302143197154,-42.04747239026868,-62.28130856885129,-82.94285017483934,-103.75601228255957,-0.5626235197057845,-0.5729822402348344,-0.5734333811101061,-0.5537131649777505,-0.5655216881820442,-0.5738647468816274,-0.5312842818425111,-0.5516847490160318,-0.5453438426609372,-0.5495825322497025,-0.5661174093948464,-0.5553712270457262,-0.5367553256204536,-0.532115390080832,-0.6319949710883177,-0.4385653586858118,-0.45013025163651416,-0.3546745949827537,-0.43099998427869773,-0.4343035506569836,-0.3958908724230129,-0.4150237366020445,-0.42490627146471294,-0.46287816372551027,-0.4563085844411142,-0.44875690079081687,-0.42219196150484734,-0.42219196150484734,-0.5202386540594015,-0.5389265262220995,-0.5397624285703252,-0.5494510230489356,-0.5316916037771479,-0.49580857391422334,-0.5347041266838535,-0.5172851756136678,-0.56001440592368,-0.5310091527529428,-0.5106742531938788,-0.49328931195901343,-0.5301937194828912,-0.5751213134365887,-0.5102876242267533,-0.5303165645755847,-0.4785915654212137,-0.48284411850498704,-0.5521647352273757,-0.49585672066148245,-0.6604928600626792,-0.7393051300928244,-0.7075468275273673,-0.752615902565551,-0.9414649907406245,-1.0319066061460451,-0.8747933507144687,-0.9820486838317931,-0.7776465838548782,-0.801206595226402,-0.8172222547120462,-0.8486163027132306,-0.44026157200740057,-0.6018189174334009,-0.539132372657878,-0.5020631053766678,-0.586634268481806,-0.5397232373399589,-0.5654410358856593,-0.5540092902054843,-0.565047090096665,-0.5538437663692987,-0.5450545044425138,-0.5377633674295746,-0.5444328112562511,-0.5462856744840141,-0.5316735528402126,-0.5452958723682568
0.34550975332426204,0.3342972125505241,0.4304685347280192,0.430977720349092,0.43097764667113614,0.4304681807937669,0.43097749925714385,0.3566496188099223,0.35664970077641606,0.3566497831504168,0.3566498655630367,0.3566499484917379,0.3495061228516409,0.3493377944621542,0.3486833652840112,0.34866052647201096,0.3484408922636501,-19.291504067276414,-37.802234269680504,-56.243035343932455,-75.19168328443507,-94.30990508255405,0.32953394147050963,0.4214589264327543,0.42983614266288733,0.4321409381893691,0.43303282004951554,0.433625839792149,0.4158146479783701,0.41402598289192233,0.4018295344361446,0.3878888668427055,0.39150712491623973,0.38507005449461496,0.3903386415659428,0.3980412873768953,0.3393151635701513,0.4397337354499243,0.4045013933502634,0.46071903638230827,0.42859401948362186,0.35904314923864744,0.3916262923420677,0.38963954579661086,0.44940789254377034,0.5008885330399088,0.5184971631289563,0.4783840904006083,0.4875135151813062,0.4976603505728603,0.3389928809454817,0.3418143628595951,0.34997813398852573,0.32804581494818985,0.3446941536681537,0.4044022404326181,0.3639470830232952,0.3655761114406504,0.3489861261015924,0.3772195510943088,0.3630234335655321,0.3925671837199939,0.40957686657703113,0.3438349352050654,0.3913832117635839,0.39532070902438154,0.42222280780410726,0.44788768464545503,0.39675327293212426,0.39093065414672734,0.20543370272392,0.132054243701096,0.09622584464629569,0.11540477653559744,-0.08438145542970207,-0.21070873265601375,-0.011569132566459344,-0.12022747021324587,0.08423826798332726,0.05754530957586399,0.038511682728855794,0.027488169774621513,0.42433039975312264,0.2881979571798458,0.35426647525497357,0.3721510846656665,0.3096257368837615,0.35987299535807593,0.30697254445876854,0.3298101172079103,0.29730679323161174,0.3134992013467942,0.3251546652657764,0.33224879982262717,0.32775054372495055,0.32640616819928403,0.3424651100100211,0.3287827940608155
0.1493687701571342,0.12837287887068766,0.237508246275489,0.23792126780746137,0.23792108249423594,0.23750757124364302,0.2379207118550768,0.13734024530743075,0.1373411308594835,0.1373420167846376,0.1373429027452146,0.1373437891783138,0.15561504529752707,0.14637535197953516,0.13890841693244077,0.1393112309488911,0.1424001361820198,7.034873466981145,15.322085607562803,23.748437791682427,31.52870659506154,39.10399571532965,0.347855263039418,0.29230215424061484,0.3334144717770732,0.33054915161412446,0.25182453826209594,0.26897434279446397,0.23270635361519537,0.22316078244929,0.17164975788457243,0.15318302669643596,0.13830100129345435,0.1397513237829509,0.14033494600346136,0.1255887267926059,0.18436991864737512,0.19683001596676156,0.15000988626854736,0.07710547153010194,0.09126030566797196,0.12425264492288549,0.08684268890704744,0.09065620724889259,0.11689203001097367,0.263605456989609,0.22044422037845512,0.28309142590915776,0.376532411884311,0.3680169379742608,0.11996559008832156,0.14162881008048833,0.1629679044607442,0.1321548131666366,0.16951690159643504,0.1769205526879561,0.15657320938841263,0.15577614420839386,0.2255695743693312,0.21159416022892671,0.22629779466819047,0.19719740536243616,0.19782232148694076,0.23993688111784944,0.26258042102961776,0.2388519494805243,0.31602205109701603,0.3350644037645508,0.31499313365240944,0.24359825194891,-0.044146406946130826,-0.11035716159757976,-0.16794967569449074,-0.12472766166396139,-0.16999705799482906,-0.46022205217144585,-0.24188391346815635,-0.35876653326989366,-0.13149819856615222,-0.18953322823567947,-0.20822032411055194,-0.21629983708805067,0.0740639696266461,0.14587990918452615,0.19122362076795213,0.15272799625463176,0.16998111868743315,0.198284677176935,0.15858578772104953,0.16981691037576777,0.06357877409062998,0.09260784803833308,0.11012410968746582,0.11735966248217977,0.1180027698554734,0.11823220509226284,0.13790318180825883,0.12406953347127207
-1.8933176242399081,-1.8585511289568935,-1.8233072264985695,-1.822346096309588,-1.822345645332759,-1.8233060713630902,-1.8223447436502742,-1.794863290586251,-1.7948675909193643,-1.794871890657273,-1.794876190339251,-1.7948804892673116,-1.4217215714155567,-1.4200327530633898,-1.417153903011298,-1.4143367448763042,-1.4106478608687898,-60.08032827072109,-118.52962729003445,-177.24673729981836,-235.74264197797302,-294.23846558170123,-1.2099598634004212,-1.3324752232999952,-1.3532235468906169,-1.3901592528433624,-1.3469983046915095,-1.3730900558799912,-1.4153337208989367,-1.4559849851236055,-1.4763783479804062,-1.4963086693673344,-1.473460685397279,-1.4497816560898318,-1.4811055680089715,-1.4765472275717029,-1.7576147304376217,-1.7913454156148005,-1.427172197926218,-1.5199207028265316,-1.4943758575051516,-1.49878855448758,-1.3010321153677578,-1.3108976374781132,-1.4273287175107898,-1.3719222603965768,-1.373499933282314,-1.3765600150967163,-1.3702585192693078,-1.3698916717897949,-1.52893398059657,-1.6002778013311023,-1.516943197529671,-1.5548649439088131,-1.512829146000044,-1.5234374484085933,-1.501837306158187,-1.4895889642473867,-1.3961471063283035,-1.3145773293169047,-1.4242139255218604,-1.3868537933170408,-1.369780658627273,-1.2459096608563487,-1.4213373107732283,-1.2674693227467266,-1.3537186427632815,-1.3389314402060724,-1.3867865507386463,-1.3515053937816504,-1.7108928244364097,-1.6370420746457914,-1.7083707958178682,-1.5639883093172031,-1.4870132267903238,-1.6439786570819617,-1.425316047680551,-1.5527867542876777,-1.812925460216465,-1.8639408206395491,-1.8659428048294426,-1.7659819529466738,-1.7100232386665062,-1.7608574029823145,-1.7001544253811738,-1.7007908101902132,-1.7742026148793955,-1.6900602495081425,-1.651106168385292,-1.6966020999830316,-1.756288125064949,-1.7946175497711885,-1.8324551836657665,-1.8178033295478202,-1.8494073840364602,-1.8538041714869506,-1.8562363729152243,-1.870372230179031
0.0389086581248407,0.026724278451163503,0.12418339701662487,0.12468303008180721,0.12468294531444338,0.1241830111858216,0.12468277572616171,0.0459130422810017,0.04591315257562612,0.045913263276538996,0.045913374015969635,0.04591348526994042,0.024014359952465533,0.021657691770903188,0.020001757175971198,0.019869400294547174,0.01957498745750858,-19.09545768598178,-37.06754078711383,-54.96059939905788,-73.38140706053953,-91.97624939879914,-0.006646236084617741,0.05126431975986044,0.015485142241648259,0.0812987358996402,0.08914666034944936,0.08836197355871014,0.0732075834529656,0.08239613969658252,0.08335973492312568,0.07318858370703112,0.06997961000483417,0.08044594346601655,0.0745987381394315,0.0843197112792909,0.051878823373024,0.01014153237609846,-0.023927830141805814,0.06548586120724849,0.048828159932595726,-0.0782143588714774,0.02149975397941598,0.036269872763837266,0.012819800320130937,0.017819482125998088,0.03887038641209641,0.00920237817211461,0.01205774912263745,0.00055671164937353,0.02367024811453925,0.02921003622501604,0.04268267579900352,0.019370267307337898,0.03202794934087973,0.07543422420566935,0.03380464109099009,0.025175416949330474,0.05510772924786468,0.03204532420467706,0.023498748547982846,0.04324056798698329,0.10302363764120011,-0.014308240770246256,0.029965655746893572,0.031174375712090106,0.06559734585231855,0.061614585891511184,0.025977859755912946,0.03234941279971638,-0.10711382495724416,-0.18222237455294255,-0.2317665971355219,-0.19486292071562628,-0.39992263366110176,-0.5256102762310942,-0.3280764011221805,-0.43197293439564444,-0.21932763487439608,-0.2554085101793354,-0.2730141920899989,-0.28489083154850736,0.1168295854665119,-0.014015803610461711,0.053824958750917654,0.06507763362078695,0.00841996203708278,0.05953555037214231,-0.0015425699175550607,0.024949194579800597,-0.01301820920159823,0.004403553425328414,0.016766370195922774,0.02381116209124832,0.01984860628125191,0.01862927320771391,0.035044643037763404,0.021347359507673868
0.2549619907797688,0.26089404507009584,0.33434684095891176,0.335024547003046,0.3350246689575918,0.3343470497243528,0.3350249127291464,0.34879307570686924,0.3487929312861319,0.34879278728258706,0.34879264331857807,0.34879249988290645,0.2953385799247955,0.29262848770311983,0.28939302499130715,0.28915061727701497,0.2882723759043492,14.115908351316017,28.399296562322995,42.57754001285054,56.65129303232612,70.63975279640957,0.19695253008485464,0.2301299919385776,0.11044117575611037,0.08994067841646992,0.1404915186203722,0.14196858256296935,0.1123617262252254,0.13201502635501414,0.15224423465597683,0.15489791929329982,0.16133627272207676,0.169340382124115,0.18248904354069334,0.16854870926741955,0.23803155832445916,0.20430087314727724,0.1785793980898143,0.2534878825727723,0.2501499227012395,0.23437959821049628,0.27560958047318707,0.24245080426195095,0.26048216938404267,0.2784302228601637,0.29312345172547866,0.19471546207707185,0.21350782657377287,0.21538056180255455,0.18873753382545316,0.2271528153107228,0.2021031074237048,0.21294770783864908,0.18903696451082552,0.20147690490025427,0.22117836090310336,0.17926143521920096,0.20353965821760345,0.18453509038234195,0.18834189859025185,0.2198907155426156,0.18602187372878304,0.18824098720677998,0.24937873881200368,0.19152991631647337,0.23113228266360358,0.22808802460463723,0.22351876073379753,0.18969434411637862,-0.04365453577709202,-0.030720108246239615,0.02107983880035133,-0.08660668189711057,-0.14405129825083227,-0.20843246566564844,-0.13948114618582935,-0.2149171068339367,-0.04580928477299067,-0.07817697862734398,-0.10856894228558214,-0.15074916723847548,0.2760426877941763,0.15459196551052684,0.21710034565655648,0.23275966398230657,0.19647676864263214,0.19724618590514936,0.21225551676374024,0.20168747100681292,0.27305163072297467,0.2681412034665457,0.2650826367046233,0.27398802313270537,0.25968723544319205,0.25661943254267905,0.26630311415157026,0.2528091354569174
