Difficulty,Discrimination
0.3200428184999999,0.3806965322500001
0.37322945250000006,0.7061337844999999
0.3647666095,0.5562617884999999
0.41017983750000014,0.47873220199999994
0.42473954325,0.5401579455000001
0.3967545385,0.4151818180000001
0.4301911180000001,0.3738744835000001
0.39834365150000006,0.6510807035
0.38988332024999994,0.584602399
0.39272590925000006,0.570849447
0.3499223705000001,0.5130488025
0.39032303275,0.6854055132499999
0.3550054905000001,0.6041856504999998
0.3380702380000001,0.5381869522499999
0.373919158,0.5843341365000001
0.37770926374999986,0.2895210402499999
0.4074770140000001,0.594080148
0.35905234550000004,0.5698052084999999
0.469379192,0.5366230812500001
0.35137973875,0.6341025549999999
0.35158192774999997,0.8255122275
0.3992229367499999,0.7618777592499998
0.3828438230000001,0.60315369875
0.39132424999999993,0.2298614299
0.45487061349999997,0.44822546999999996
0.40790849400000007,0.6874495625000001
0.3882577695,0.5349143445
0.457260359,0.6139373967500001
0.27367876074999997,0.7865434614999999
0.43038950624999994,0.732848339
0.38890944175,0.57473932275
0.3681478555,0.57279953125
0.32963784975,0.76857097975
0.36388954324999995,0.8470735177500002
0.36331360825000003,0.6750487145
0.40053419124999995,0.2492352292750001
0.36598887875,0.72453075175
0.316484512,0.37797327875
0.34867722174999993,0.6482390845
0.4177122107500001,0.5877577627500001
0.34501526749999994,0.8141307772499999
0.35135693275,0.7367755810000002
0.3745540385,0.7201192842499999
0.37257194950000005,0.6944518990000002
0.37999387275000013,0.5337746015
0.37269920250000005,0.7924203232499999
0.1985844465,0.7522223554999999
0.3984110995,0.7253013077500003
0.39254006275000003,0.68944506575
0.33887945825,0.8201822209999998
0.40757426174999994,0.570634781
0.3626554455,0.6502298535000001
0.385469286,0.6985120129999999
0.39563744474999996,0.6614876579999998
0.3714692445,0.7319541175000002
0.3499980642500001,0.6544032725
0.35425933099999996,0.594842527
0.4083045937499999,0.6515120865000001
0.37540195749999994,0.6864391187500001
0.38795605975,0.7917251542500001
0.28980107175,0.5896187637500002
0.38228661024999994,0.9498614494999998
0.37735686275,0.760372601
0.40565148649999994,0.678905919
0.34214247524999986,0.71245746775
0.40948354700000006,0.4927969907499999
0.31171946349999996,0.603350536
0.3049617095,0.5978974435
0.39312875999999985,0.6207486824999999
0.32934371625000003,0.6063271834999999
0.3339445980000001,0.6833537455000003
0.3622959122499999,0.7103827392500002
0.32248526149999995,0.8218482025
0.3026453417500001,0.67709290775
0.3138025684999998,0.8204629539999999
0.3143808602499999,0.7809624022499999
0.36494571724999997,0.5682346720000001
0.33021596799999997,0.6660939882500001
0.339234969,0.7617332035
0.36415626425000003,0.6490456910000001
0.38852254875,0.5905414442500001
0.41185464625,0.5358771512499999
0.39070002974999996,0.6516963932500001
0.3757713415,0.5699832045000001
0.33511635125000006,0.7235005604999999
0.44354736999999994,0.43309978525000015
0.36785435575000003,0.6370168450000001
0.2831919712499999,0.6200332797499999
0.37317845375,0.5895497345
0.381347973,0.4791136129999999
0.37857604224999997,0.6824206559999999
0.36840515524999995,0.6886684167499999
0.33860705399999996,0.5152925357500002
0.33407271525,0.5401500370000001
0.35124189325,0.6493684399999999
0.41083931325000006,0.5746645477499998
0.33399333325,0.49398668225
0.3544412864999999,0.8413817232499998
0.37536431274999993,0.6568942995
0.39714086575,0.6439086839999999
