difficulty,discrimination
0.48695898,0.36143845
0.46822497,0.12895177
0.67843515,0.59148026
0.6596519,0.39365214
0.46746245,0.288235
0.29045793,0.8144446
0.7429122,0.5424458
0.25378382,0.75402606
0.52137774,0.28128347
0.34952265,0.4121569
0.4257338,0.40038356
0.47246298,0.38342765
0.5185441,0.3269915
0.59338206,0.43458
0.51723313,0.41136414
0.43625915,0.33417794
0.327371,0.4207754
0.60627186,0.366124
0.4302008,0.45593697
0.40088117,0.36076108
0.2731909,0.64521533
0.447758,0.34248486
0.2782908,0.41218856
0.38101494,0.37852684
0.37975776,0.5709582
0.33662054,0.7654565
0.36118278,0.7678491
0.3696332,0.5834537
0.40165228,0.51055336
0.34986222,0.82312846
0.39926592,0.5440606
0.5336137,0.18966383
0.61359304,0.4064296
0.30656642,0.6335621
0.4895871,0.27355522
0.4677883,0.41826716
0.2793848,0.77090055
0.31071204,0.7308205
0.5524101,0.41855583
0.51060563,0.6068398
0.4743308,0.4821149
0.4841114,0.20775515
0.44426426,0.36137265
0.21123526,0.588146
0.48359305,0.21735594
0.5862285,0.26373196
0.3699374,0.63612324
0.5596691,0.26852235
0.3922585,0.5255711
0.4862162,0.35660797
0.48032737,0.53277975
0.413423,0.40021104
0.35836455,0.7014295
0.4354584,0.25075534
0.4555457,0.42175612
0.4574648,0.3798539
0.35456392,0.5479258
0.32902998,0.58049375
0.51853514,0.17088708
0.34305137,0.8060536
0.30087915,0.6717488
0.3912993,0.47314575
0.5364588,0.25965908
0.3623037,0.3859268
0.58682203,0.3047093
0.43302652,0.56237227
0.7703072,0.7267452
0.5885887,0.39880633
0.34775132,0.5610149
0.43797508,0.5060538
0.6694868,0.48716894
0.43806145,0.58037144
0.4689713,0.61093307
0.42124566,0.30443603
0.4662999,0.35844448
0.43321612,0.212579
0.40145418,0.42798373
0.6579436,0.55032194
0.49232635,0.34323946
