LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor
-2.031045934684691,-2.03308489665762,-1.6973968694562238,0.24415403667934754,-0.03999999999999915,6.5,3.030000000000001,-1.256521739130438,-0.776675375179952,4.013482384678312
-1.3894242379418102,-1.3987773136487789,-1.3962257813198455,-0.3101909902526394,0.7999999999999989,3.1999999999999993,2.1999999999999993,0.8852941176470566,-0.38420095090014783,-0.187923442113334
-11.454318482514687,-11.443150073648674,-10.50590492172136,-11.832565570525858,-15.439999999999998,-14.100000000000001,-14.570000000000007,-13.599999999999994,-12.883898208493882,-13.217139502405374
-6.499058216293811,-6.4952241076622315,-5.8920348866771235,-4.679087222340282,-9.860000000000003,-12.899999999999999,-11.919999999999998,-6.880952380952376,-5.574380724345893,-7.163082895936839
4.526248756696862,4.532117553891421,5.22798088970109,5.8335457338625005,5.460000000000001,-4.600000000000001,-0.7000000000000028,4.190849673202614,5.179753524224402,6.633543828565983
1.038056221250402,1.0218539934922202,0.7124466761013863,-0.25706179285520747,-0.3000000000000007,-1.0,-0.8499999999999996,-0.33999999999999986,-0.20309345589233274,-0.4673712197091362
3.297442633735802,3.290329152330962,3.3948876567793818,4.966814824834042,4.219999999999999,2.1999999999999993,2.9400000000000013,3.088888888888885,4.5367465448248225,3.7345065274770874
11.494559229624418,11.4628802905846,10.448554026620151,-3.0568529941547524,2.0,1.0,1.3000000000000007,0.9482758620689662,0.06504492824193164,-16.258413295939974
-11.77139502050353,-11.77011803297178,-11.28339820132603,-9.600779378380771,-9.419999999999998,-9.0,-9.020000000000003,-12.095161290322594,-10.529493572618328,-9.732177206177411
-2.3534377504887978,-2.3578117365479656,-2.1284772291053855,-0.22854530739379797,-0.11999999999999744,1.6000000000000014,0.8000000000000007,-0.7111111111111121,-1.0820508373201427,0.4597123783054613
-6.857470292232286,-6.8619863201043465,-6.639121401923621,-4.748568698640103,-4.739999999999998,-1.0,-2.8000000000000007,-5.311111111111114,-5.587403521878002,-4.394179593040491
-6.871347309673411,-6.869922382364837,-6.376464326445369,-4.713719650600936,-4.439999999999998,-2.3000000000000007,-3.2900000000000027,-7.095161290322594,-5.6255572530519515,-4.73214552131752
-8.177228216428915,-8.160549514204476,-6.972326611329464,-5.887016797552313,-7.640000000000001,-8.0,-9.260000000000005,-6.347169811320754,-11.89166222884188,-11.105975237681278
2.841244131199776,2.8346578606012933,2.9632292757692618,4.622264610608582,2.580000000000002,3.8000000000000007,1.0400000000000027,2.988888888888887,4.082610990958582,3.4442289159788295
10.993543130539706,10.98214311938436,10.891462727067452,11.403095547731949,11.5,14.2,11.799999999999999,12.123076923076923,11.459230816787787,11.906851303772253
-3.743518253663659,-3.7289615912012337,-2.6373913948606216,-3.4015325867214727,-4.640000000000001,-5.0,-6.260000000000005,-3.3471698113207538,-6.57824971105974,-4.917404072062453
-4.118191925795131,-4.109297143895166,-3.2756090524209753,-3.8802391993701697,-2.460000000000001,-3.1999999999999993,-3.66,-3.360714285714284,-4.604869718070841,-0.35409666915060356
-7.7847610239550065,-7.780504045472679,-7.158054339213635,-6.052734986772101,-6.5,-12.0,-10.149999999999999,-7.880952380952376,-6.916441429520098,-8.681079301865623
-5.388324738784661,-5.37207364373522,-4.203326997402144,-3.585488120865257,-5.140000000000001,-5.5,-6.760000000000005,-3.8471698113207538,-8.925758876383107,-7.79805446161653
8.177225189624792,8.184498640338344,8.944339836876228,9.010667932462816,8.780000000000001,18.0,15.880000000000003,8.790849673202615,8.362933999757061,6.151934962614774
1.0516964708147238,1.0354740540694447,0.7251471873468276,-0.2502813085044764,-0.3000000000000007,0.0,-0.34999999999999964,-0.33999999999999986,-0.1963751561653062,-0.45653234687205213
-5.203489817350146,-5.193580723342105,-4.313693681088925,-5.2995157119430125,-9.200000000000003,-18.9,-17.47,-8.199999999999996,-6.110815702898886,-7.646865663954237
10.501639633444398,10.500588366190044,10.881262999905214,12.782147827592635,10.100000000000001,12.700000000000003,11.620000000000001,11.943478260869565,11.748417694489,10.967774855937137
3.3808788722944634,3.364169231380396,3.03165072836255,1.9143319752765517,2.0999999999999996,-0.5,1.4000000000000004,1.6600000000000001,1.9657586836573522,1.8629206346117257
-3.9916073437157706,-4.000365146624038,-3.9707006788304717,-2.738594099556771,-4.719999999999999,-1.0,-1.5199999999999996,-4.647368421052629,-2.890375013497504,-2.3879316580341197
-0.7893401892713428,-0.8006175244986302,-0.8857103869842788,-0.3371891892181047,-0.1999999999999993,2.5,0.09999999999999964,0.42307692307692335,-0.27938946607485704,0.18258522370257424
0.8250135200967215,0.8335483326584523,1.6508408732891482,1.193185986793324,-2.480000000000004,-5.5,-1.8999999999999986,1.3392857142857153,0.4876195770035707,0.8386400394479665
1.8469038555938528,1.8339447610810957,1.6722526804327718,1.700270641060186,1.6999999999999993,3.0,0.8999999999999986,2.0250000000000004,1.7500544137520038,1.7679378411691715
0.9332896622494626,0.9128021880734867,0.40821442597003,-1.8926515178741692,-2.8000000000000007,-2.0,-2.0,-2.051724137931034,-1.825106568392055,-2.0157639348691845
9.415060187693516,9.388679279282147,8.615662819549435,2.0923715092790047,3.5,2.5,2.8000000000000007,2.448275862068966,2.9031663259611094,-5.0915531455093515
-1.8193216079109078,-1.8253742037389848,-1.6724954631888238,0.0632255817696965,0.33999999999999986,0.3999999999999986,0.33999999999999986,-1.3111111111111136,-0.5707865072083855,-0.9187554815123917
-6.542168001004242,-6.529389461781832,-5.51880757997548,-6.908157484747143,-7.68,-6.0,-4.800000000000001,-7.347169811320754,-8.639489203149758,-7.691793536043093
-11.063067595684558,-11.049518070920698,-10.003820051983396,-11.221940641696996,-12.239999999999995,-13.100000000000001,-11.870000000000005,-11.347169811320754,-13.480126278404796,-12.100184732473508
-1.6313253180304983,-1.6157506296234345,-0.4778123281074329,-0.5040256470017184,-1.8400000000000034,-2.200000000000003,-3.460000000000008,-0.5471698113207566,-4.888245043814678,-3.382162667629288
2.924973321710965,2.925219611717022,3.3649941847205724,5.165478530145485,6.359999999999999,8.0,7.580000000000002,1.9048387096774064,4.161731041284909,4.267781295777098
4.2411694422944635,4.23798752130099,4.5216171070107976,6.468485523328724,2.360000000000003,6.0,2.5599999999999987,4.996774193548383,5.5038692498919985,3.270505290514407
-2.8824043955909424,-2.8928039341509013,-2.9379157250264463,-2.1334747029723786,-2.1400000000000006,-1.0,-2.4400000000000013,-1.3147058823529427,-2.084232061725224,-2.3842872853671224
-1.0802258061352283,-1.0947728602607505,-1.3287918582406526,-1.7991828261604415,-2.1999999999999993,-1.5,-1.3499999999999996,-1.7055555555555557,-1.750031296697017,-2.094921117812646
-5.569911128837521,-5.560791786747643,-4.716875635213796,-5.410926250513246,-4.800000000000001,-5.5,-5.149999999999999,-6.228571428571428,-6.149716879420346,-7.228552433727657
6.237712696420729,6.233647829407566,6.477061805563444,8.394573110506094,9.959999999999997,8.399999999999999,8.7,8.05777777777778,7.506846922329302,9.90616168375734
8.512818495661062,8.507754401895799,8.705656521129239,10.5522407529404,9.659999999999997,8.399999999999999,9.100000000000001,9.688888888888886,9.77520531036248,10.150242090786804
-3.9892979461976417,-3.980297919996854,-3.141816258343681,-3.788617087520798,-1.8000000000000007,-2.0,-0.8000000000000007,-3.1607142857142847,-4.519621884581696,-1.0961282196288806
-7.142900134730205,-7.132192657387151,-6.215941588614413,-7.440859634408412,-9.799999999999997,-13.200000000000003,-12.119999999999997,-9.599999999999994,-8.3813257132648,-9.140868616123527
4.406320821167428,4.383653107772169,3.7797618240245097,0.42743344973463593,1.0,1.0,0.9000000000000004,-0.05172413793103381,0.8284232983387874,1.302161732895982
