difficulty,discrimination
0.49699253,0.79894024
0.60853523,0.95557296
0.30693862,1.2064604
0.5201552,0.9533341
0.4388848,0.9070569
0.3982581,0.75752205
0.7459099,1.0710264
0.44554964,0.840852
0.49333534,0.8011613
0.45270726,0.55156523
0.39810923,0.67268485
0.47282475,1.0030686
0.41228712,0.77783996
0.40134057,0.90691376
0.6302646,0.76935536
0.48680812,0.82536405
0.34140277,0.92232513
0.33067244,0.7537983
0.49072984,0.85930014
0.6756875,1.1131173
0.44778585,0.86777496
0.40215623,1.5189592
0.42953697,0.7291289
0.4887446,0.78968775
0.4327026,0.6844443
0.41705728,0.9358643
0.5251302,0.71010536
0.61951965,0.75444835
0.3334518,0.8586466
0.72232604,1.3202221
0.5202083,0.14562742
0.47708076,0.48239768
0.42176372,0.67639905
0.47316954,0.9656481
0.46782392,0.90592
0.27592334,0.6573382
0.5141121,0.6326641
0.57799345,0.91495454
0.37603772,0.8485436
0.38380173,0.9866587
