difficulty,discrimination
0.6135951,0.4978181
0.4950911,0.17536508
0.5820389,0.40177757
0.50889665,0.3063606
0.4793877,0.17185216
0.30313516,0.63573027
0.6731336,0.72671086
0.35430098,0.392769
0.32339466,0.45417908
0.37872136,0.48067397
0.52143574,0.3956498
0.6704856,0.48228565
0.47610778,0.30060017
0.73111975,0.6110275
0.32482243,0.46904293
0.5212131,0.3290302
0.54342735,0.4013153
0.76881385,0.4135963
0.52453136,0.20005485
0.5062016,0.27216914
0.43158036,0.092006154
0.63679886,0.51246053
0.36563855,0.25223282
0.505825,0.19106963
0.4896802,0.4512458
0.31695658,0.31191725
0.52892655,0.47695914
0.48443753,0.44889516
0.32598656,0.3913152
0.6167292,0.30933225
0.43299288,0.5753587
0.60317415,0.46253473
0.69628346,0.623918
0.5385863,0.35138288
0.53549904,0.010922468
0.53990525,0.36961445
0.4502502,0.2881849
0.5590193,0.4362167
0.5656417,0.33319533
0.51704705,0.29654938
0.49881664,0.08373729
0.3724255,0.42196482
0.63084537,0.46562192
0.45551497,0.47812256
0.31230545,0.44885457
0.36033645,0.6155295
0.54922694,0.26233253
0.5362535,0.30659118
0.5702006,0.25957346
0.5280159,0.29380688
0.49358273,0.31257176
0.3921849,0.6441134
0.5148535,0.46368435
0.47871545,0.2963863
0.45811203,0.36871842
0.46781212,0.23273899
0.46412402,0.37797627
0.24691221,0.65377724
0.48637658,0.35847574
0.4491685,0.4264319
0.29986328,0.54218763
0.72132266,0.70981836
0.4903533,0.27778995
0.33152372,0.7954027
0.41144332,0.41937348
0.29949206,0.6456882
0.7555733,0.46514633
0.74262965,0.8166383
0.8407928,0.16994953
0.48043206,0.4566563
0.6330071,0.5961199
0.4299487,0.45591685
0.58725196,0.67205215
0.49591514,0.4615242
0.4759859,0.37656474
0.36451724,0.4733799
0.6395874,0.16692418
0.7435226,0.5924267
0.5972685,0.5490052
