,ability,mean_error,grade
20180071150,0.7962462306022644,0.057169202397418156,9.9
20180124674,0.5872008204460144,1.0290456431535269,2.6
2016036920,0.37951162457466125,1.9151682803135082,0.6
20180133717,0.5063638687133789,1.4292300599354537,1.0
20180035977,0.6509334444999695,0.7431996311664361,4.9
20180018671,0.5175014734268188,0.6288612263715998,5.0
20190176594,0.7388684153556824,0.14292300599354538,9.1
20180021597,0.5253530740737915,1.114799446749654,3.6
11500456,0.47984248399734497,1.3434762563393268,3.4
20180024991,0.7868637442588806,0.20009220839096356,8.9
20180036277,0.5552259087562561,1.086214845550945,3.9
20180056171,0.4186038374900818,1.7436606731212538,1.3
20180030470,0.5445140600204468,1.6007376671277083,2.4
20180036132,0.48950454592704773,1.1147994467496543,2.7
20180037176,0.5255623459815979,0.9718764407561088,2.7
20180039377,0.7949891090393066,0.14292300599354538,9.6
20180026190,0.7395532727241516,0.20009220839096353,9.1
20170026858,0.6134271025657654,0.48593822037805423,5.1
20180112931,0.5458563566207886,0.7431996311664361,3.3
20180132219,0.520488440990448,0.5716920239741815,3.6
20180035832,0.6789605617523193,0.20009220839096356,8.3
20170106171,0.4220289885997772,1.8865836791147992,0.7
20180131516,0.6163251399993896,0.34301521438450894,5.9
20180038754,0.4861578047275543,1.0004610419548177,3.0
20180089379,0.5887895822525024,0.5716920239741815,4.4
20180022235,0.363162100315094,1.8579990779160902,1.0
20170060555,0.44566988945007324,1.114799446749654,5.1
20170166812,0.43931177258491516,1.3148916551406178,1.1
20180068753,0.566404402256012,1.2577224527431996,1.7
20170061991,0.6013572216033936,1.2863070539419086,2.1
20170129523,0.7530660629272461,0.3144306131857999,7.6
20170173791,0.5878986120223999,0.6860304287690179,6.3
20180043852,0.6861565113067627,0.34301521438450894,6.9
20190074093,0.7015604376792908,0.4859382203780544,5.6
20160157990,0.4844050109386444,1.086214845550945,1.9
20180104653,0.5452944040298462,1.514983863531581,1.9
20170132538,0.41585031151771545,1.657906869525127,1.4
20170156164,0.5309549570083618,1.114799446749654,4.6
20170157822,0.5987942218780518,0.5716920239741815,5.9
20170024399,0.5752601027488708,0.7146150299677271,5.6
20170041157,0.5586214065551758,1.4292300599354542,1.3
20180034657,0.5562324523925781,0.8575380359612724,3.6
20160131081,0.44876614212989807,1.5435684647302903,3.0
20170161173,0.6533603072166443,0.8575380359612724,5.6
20160155708,0.4647042155265808,1.4578146611341631,1.9
11410085,0.5182856321334839,1.5721530659289993,2.9
20180098000,0.4914369285106659,1.4292300599354537,2.6
20170111583,0.5321208238601685,0.657445827570309,6.1
20170200825,0.5756000280380249,0.9147072383586904,4.9
20180064979,0.677986204624176,0.5431074227754725,7.1
20180034817,0.5373157858848572,0.9718764407561089,5.1
20170008072,0.4598565697669983,1.5149838635315813,1.6
20170032470,0.48258817195892334,1.2577224527431996,1.9
20180039770,0.6371682286262512,0.40018441678192707,8.1
11316792,0.4701382517814636,1.4863992623328723,2.9
2016091921,0.605670690536499,1.0004610419548179,5.9
20170012816,0.5182653665542603,1.114799446749654,3.9
20180037917,0.5722705721855164,1.143384047948363,4.9
20180102238,0.5288137793540955,1.143384047948363,3.6
20170168970,0.440207302570343,1.4006454587367452,2.0
20180035430,0.6306911706924438,1.114799446749654,5.4
20170006210,0.5149652361869812,1.6007376671277083,1.9
