,ability,mean_error,grade
20170106215,0.6255555152893066,0.5776892430278884,8.5
20170009131,0.643621027469635,0.34661354581673304,9.5
20180006124,0.3747709095478058,1.2709163346613543,7.2
20170026415,0.7628580927848816,0.23107569721115534,9.5
20170026393,0.5610170364379883,0.5776892430278884,8.7
20170102892,0.5844267010688782,0.4621513944223107,8.9
20170119993,0.22803226113319397,0.34661354581673304,8.5
20170195270,0.5905519723892212,0.8087649402390437,6.5
20160125683,0.47109055519104004,1.1553784860557765,6
20170143546,0.5441539883613586,0.9243027888446214,6.5
20160129584,0.6545397639274597,0.6932270916334661,7.8
20180155840,0.3521363139152527,1.7330677290836651,5.8
20170104800,0.6021878123283386,0.5776892430278883,7.3
20160159476,0.2683814465999603,2.3107569721115535,2.5
20170106458,0.42283234000205994,1.2709163346613543,7
20170101581,0.2919079661369324,1.7330677290836651,3
20170103634,0.8468998074531555,0.0,10
20170157804,0.23163843154907227,2.426294820717131,2
20170003110,0.6258540153503418,0.5776892430278883,9.5
20170130613,0.3478066325187683,2.0796812749003983,4
20170143792,0.40721189975738525,0.9243027888446214,6.5
20170105361,0.49154576659202576,1.3864541832669321,6.7
20170059957,0.5331604480743408,0.8087649402390437,8
20170108640,0.23671278357505798,2.195219123505976,3.5
20170107580,0.6308591961860657,0.5776892430278883,7.2
20170138498,0.5571647882461548,0.8087649402390437,7.7
20170104480,0.6747865080833435,0.6932270916334661,6
20170159380,0.505526602268219,1.1553784860557765,6
20170203667,0.7121405601501465,0.34661354581673304,9.2
