,ability,mean_error,grade
20170113185,0.5319074392318726,1.3404255319148939,4.9
20170158300,0.7332847714424133,0.14893617021276598,9.9
20170058978,0.6036063432693481,0.7446808510638299,8.3
20170108962,0.8620600700378418,0.0,10.0
20170112811,0.7414184808731079,0.14893617021276598,9.2
20180164446,0.8791198134422302,0.0,10.0
20170143513,0.8551130890846252,0.0,10.0
20170113891,0.6799019575119019,0.44680851063829785,8.2
20170164809,0.6800011396408081,0.44680851063829785,9.4
20170129579,0.4945620894432068,0.8936170212765957,8.0
20170024559,0.6507924795150757,0.44680851063829785,9.7
20170130337,0.746735692024231,0.14893617021276598,9.9
20170133007,0.8903851509094238,0.0,10.0
20180013218,0.560687243938446,0.7446808510638299,8.2
20170111663,0.6789658665657043,0.29787234042553196,9.8
20170111289,0.5366222858428955,1.3404255319148939,7.3
20170152334,0.48180529475212097,1.7872340425531914,4.6
20170157368,0.8045440912246704,0.14893617021276598,9.9
20170111206,0.3946056663990021,1.6382978723404256,6.4
20170110245,0.6692776083946228,0.8936170212765957,6.6
20170015658,0.9013193249702454,0.0,10.0
20170114066,0.7882832884788513,0.14893617021276598,9.9
20180059754,0.576957643032074,1.6382978723404256,5.4
20170114039,0.6247745156288147,0.8936170212765957,7.6
20170155130,0.48154792189598083,1.0425531914893618,7.9
20170195396,0.7331300973892212,0.14893617021276598,9.2
20170144931,0.44728702306747437,1.3404255319148939,6.9
20170113766,0.591689944267273,0.5957446808510639,9.6
2016094066,0.4834480583667755,0.8936170212765957,7.2
20170061991,0.47635143995285034,1.9361702127659577,3.0
20170073517,0.6350448131561279,0.29787234042553196,8.7
20160157990,0.4181916415691376,1.9361702127659577,3.0
20170109549,0.5803148746490479,1.0425531914893618,7.3
20170059053,0.6862156391143799,0.7446808510638299,8.5
11500456,0.3795517683029175,2.2340425531914896,1.7
20170109941,0.40801146626472473,1.7872340425531916,4.0
20170023631,0.719959020614624,1.9361702127659577,4.9
20180065054,0.5670061111450195,0.7446808510638299,7.6
20160155708,0.2760811150074005,3.4255319148936176,0.0
20170195538,0.6126539707183838,0.7446808510638299,8.1
11514190,0.7407427430152893,0.29787234042553196,9.4
20170026858,0.39237117767333984,2.6808510638297873,1.7
20170078596,0.5246018767356873,1.1914893617021278,6.7
20170009712,0.727227509021759,0.5957446808510639,8.6
20170160793,0.4990632236003876,1.3404255319148939,6.0
20180161810,0.6618955731391907,0.44680851063829785,9.1
20170108078,0.24056099355220795,3.276595744680851,0.0
2016088480,0.49989405274391174,1.9361702127659577,3.5
20160125825,0.4093174636363983,2.0851063829787235,1.7
