,ability,mean_error,grade
20180047593,0.40382498502731323,2.125668449197861,1.2
20180071150,0.7706703543663025,0.0802139037433155,9.1
20180124674,0.6668366193771362,0.40106951871657753,7.0
20180133717,0.5064525008201599,1.2834224598930482,3.7
20180036437,0.5482878684997559,1.122994652406417,3.8
20180035977,0.5478108525276184,1.0828877005347592,4.1
20180018671,0.7625946998596191,0.4411764705882352,7.3
20190176594,0.6577621698379517,0.24064171122994651,9.5
20180021597,0.4449238181114197,1.3235294117647058,3.2
20180024991,0.8970770835876465,0.0,9.3
20180036277,0.6356903314590454,0.44117647058823534,6.8
20180030470,0.7462666034698486,0.320855614973262,7.5
20180036132,0.4784758388996124,2.245989304812834,1.5
20180037176,0.5118274092674255,1.3235294117647058,3.6
20180039377,0.8134898543357849,0.04010695187165775,9.2
20180026190,0.7784608006477356,0.160427807486631,8.9
20170026858,0.4198794662952423,1.5641711229946524,3.7
20180112931,0.653222918510437,0.6016042780748663,5.7
20180132219,0.652988612651825,0.6016042780748662,5.0
20180035832,0.7062162756919861,0.2807486631016043,8.3
20180131516,0.6971905827522278,0.8823529411764707,5.9
20180038754,0.6262400150299072,0.5213903743315508,6.4
20180089379,0.5802828669548035,0.7219251336898395,5.9
20170060555,0.4147162437438965,2.446524064171123,0.0
20170166812,0.4323802888393402,1.8850267379679142,1.5
20180068753,0.39664584398269653,2.0053475935828877,2.4
20170061991,0.43173497915267944,1.3636363636363635,2.6
20170129523,0.7113789916038513,0.4411764705882353,6.4
20170173791,0.49183765053749084,1.0026737967914439,5.1
20180043852,0.8146423101425171,0.04010695187165775,9.2
20190074093,0.7192915678024292,0.20053475935828877,9.3
20160157990,0.6503502726554871,0.48128342245989303,6.1
20180104653,0.3850105106830597,2.446524064171123,1.0
20170132538,0.5092988014221191,1.7245989304812834,3.2
20170156164,0.4723135530948639,1.2433155080213902,1.1
20170157822,0.5114759206771851,0.7620320855614972,5.3
20170024399,0.6565197706222534,0.48128342245989303,7.7
20170041157,0.4303586781024933,2.2860962566844916,1.1
20180034657,0.6088239550590515,0.5614973262032085,5.8
20170161173,0.4501192569732666,1.6042780748663101,1.6
20160155708,0.47784149646759033,1.0828877005347592,4.1
11017241,0.6839169263839722,0.5213903743315508,5.4
20180098000,0.6029515862464905,1.4037433155080212,5.2
20170111583,0.5311725735664368,1.0828877005347592,4.5
20170200825,0.5122724175453186,1.6042780748663101,3.3
20180064979,0.5490438342094421,0.9224598930481281,5.2
20160150710,0.6082115173339844,0.48128342245989314,6.8
20180161794,0.5596049427986145,1.2834224598930482,3.2
20180034817,0.6504615545272827,0.36096256684491984,5.4
20170008072,0.44820085167884827,1.3235294117647058,1.8
20170032470,0.4683990776538849,1.483957219251337,1.6
20180039770,0.6812567114830017,0.32085561497326204,7.6
2016091921,0.5204657912254333,1.3235294117647058,4.1
20170012816,0.5766255855560303,0.7219251336898395,6.6
20180037917,0.7024489641189575,0.28074866310160423,6.0
20170077131,0.38959160447120667,2.2459893048128343,0.6
20180102238,0.4737766981124878,1.0026737967914439,5.1
20170168970,0.5116475224494934,1.0026737967914439,4.7
20180035430,0.6250263452529907,0.48128342245989303,5.7
20170006210,0.3464259207248688,2.2860962566844916,0.0
