"x","y"
-0.39516448004648,1.55764444055435
-0.891105395538747,0.0255717458072914
-1.46467813338851,-3.39264295369004
2.10370336980698,2.15334708721568
2.45567839618383,12.4604253826145
-1.68428465644038,-6.67629047359486
0.00870476330806325,0.788000190959044
-0.445067604587351,4.17367518320709
1.49136718183389,5.68458826887134
2.65178963148726,15.9786963151889
0.310729659550066,1.00713029767574
0.58298133550892,-0.879955363360786
-0.860613617161578,-1.08299005199656
0.809776109927164,-2.19638199349562
1.29120793325534,-0.775200814709253
-1.80933772199307,-2.60700446456013
-0.41329665450913,-0.859476278358163
1.34525300740363,3.8899576602506
1.61113770534411,2.5406160253021
0.763007551357379,-0.479975444002413
-0.197849287362501,-2.96167373876708
-0.148732503610341,-0.358220055457291
0.0773967422233046,-2.52997067200783
3.79625627267218,50.7249003136867
1.87668756683423,4.2913420518085
2.5392421064236,15.1978120930305
2.70141728582429,20.9931337735417
-1.38428097897032,-3.16476148712077
2.44517197933879,9.31244457983106
1.22876564405886,2.43606759539674
0.30623714704047,-3.57098100992001
2.77252743828009,20.2952482802762
1.2016579954634,2.02506428981051
1.59511712376437,6.30146847930623
2.58971517227246,17.1572709640931
-1.54692483687009,0.696215489486477
2.60879956968876,13.3136756974527
1.23955324813894,2.19210047966612
1.0098937622016,2.18564606321982
-0.895638016483045,-0.94348995698059
1.09405321423586,-1.36702787632024
-1.70019852784807,-5.66823498497337
0.288901043933876,0.637407066885769
-0.0236903246142908,-2.29254312170189
1.48679136129486,2.14512916474544
0.527069399812657,-1.19448663198396
1.62737452715333,7.5388965944405
2.012322426,6.10065336766012
0.834843582096693,-5.39723311677195
-1.76882261313066,-4.22870906630797
2.75976035236346,20.170683725829
-1.34959720159099,0.0967558201276344
-0.452644440900736,0.796454901570314
-1.83647886407274,0.170220713139321
-2.00497054615018,-5.03165731985807
-2.1006876004551,-9.35212869332286
5.15774332374139,132.891151739955
2.25554212417329,10.6776911557163
1.47151616866019,1.07922639687087
2.58122363762641,16.5172988503817
-2.66992443311681,-17.2731974935037
2.02513874890223,7.68197843856838
0.62270850009293,1.50048790818953
0.119082199276666,0.531272016606229
3.92021990602541,55.1831721110486
1.23132557543711,0.358245839511171
-1.44808397978341,-0.910606933278548
-1.52089268134345,-0.744326173907802
-0.272541617031394,-2.88466421663033
0.666065564124653,-0.272111228957081
-3.32511071131972,-33.9751173041673
3.39194119628289,37.1728165092927
0.322950109878177,-2.20125549795445
-0.521998726960523,2.2552890388851
4.98331496549684,119.5457212646
1.0145518025278,-0.588825650981296
0.26448257368694,-0.546642793536283
-0.903733911170289,2.39575091467683
1.16172235618892,-1.97727818717298
3.41288937317585,37.1961250686346
-2.21953315239874,-10.0154000533088
4.15869019143217,68.0266757928279
2.2557266183993,10.0307530640899
2.60999748769204,16.2929875732492
2.61715280108906,17.1817929981012
-0.251619354867364,-0.763944489126929
1.53760524654296,3.16606443046235
1.29051279296454,3.43621325435736
2.64068554605089,13.1183502236297
1.82474771260929,5.16387259458563
-0.279684573893804,1.43571150019599
2.93285523236009,16.6202896529114
0.642022269245017,-1.8743211147616
1.42225930158333,0.583977189092767
-2.36719331798418,-13.2754218960338
1.28861926885605,-1.32828703738397
-2.13225550615926,-9.50505654983183
2.32969347607733,12.0320002535198
-0.525307242202485,2.28118055281139
0.435714013940704,-1.71966950211328
3.19509642551901,25.9754422111935
-0.285149949905583,1.48359049041127
-1.49346418492675,-2.64966715371793
1.51209481106326,-1.80562669900175
3.26291842048806,31.9922288781774
0.576493280158543,1.60994164546674
1.76479410323829,5.02261656610487
-2.62671275007011,-17.459911336137
0.10402532861014,-1.50217939831343
3.49048269848266,39.2487097424808
1.66185373077574,5.08993973380939
1.41376011191163,2.08866249977323
0.357635195523526,1.09097347390602
1.27619597542277,-2.56791736635113
2.06905470330121,6.16839767166796
1.298235476454,-0.247418617715118
-0.809209005853561,-0.194246939802584
-2.29246585530591,-11.8635988833553
3.22830894410206,23.6194041279221
2.68571203037986,15.321055870495
0.380846534577287,-0.291584628758698
-0.370588151453807,-0.899241712581146
-1.66178746671648,-5.0425401597963
-0.0899248754793043,0.528032841910944
0.666907919831095,1.72433992059829
-0.957565258211472,-0.309526945052619
-0.0940587810345803,-3.25177185300809
0.86636694363715,2.73798222982904
3.26867627816198,33.2293442426806
-0.709160336606249,0.610862160451607
1.59243300096262,2.01033179392256
1.16027550296852,0.45446192912232
0.252204398874663,0.529499462999946
0.0127420094871117,-0.0361214642028678
-2.65267789173052,-15.9685375734433
2.41497645486253,11.2518244888422
-1.89596277556647,-6.37137950237629
2.97020260254338,22.8787106247781
-1.12598942930754,-0.0903812861216642
2.87127359968207,21.3518907575019
3.69564297755742,44.7054392568063
6.16030598932268,229.236898528613
-3.51630533895187,-40.7594646417742
2.22239726920654,10.1312185855852
4.69488502577168,96.5479875995996
-2.77945418752594,-22.0146669232589
0.154410469602291,0.398963358576861
-0.205212907196362,3.94010620132348
1.16033532154585,1.04010812844395
2.89877263125298,23.6143931365735
3.29284974416139,33.6336666208094
-0.118749266947913,2.42912752471044
3.54266764576662,40.8545705282252
0.544305220736334,0.143244650998828
-0.574758528073562,-0.757325306458795
4.01851338341127,60.2962380574524
2.45762519006539,10.9041955814559
3.19507958249832,30.0261373531217
0.0365337251037953,5.50072485335054
-2.72575457082247,-15.6963197138174
1.25541802777958,0.388237468321661
-0.598151762680782,-0.25748858063727
0.516261427022385,-0.592092602666942
0.126434468732006,1.31788340560856
-0.649587016077371,0.367886464788922
0.698871996015026,-1.56536229119578
-1.44881052650767,-2.56415010844146
1.04602636847467,0.570067936006678
2.82740202631327,21.0017077658986
-0.551786502954273,4.36482568636683
-0.340742690637979,0.295084991090686
0.432016733457376,0.676588549174024
2.96808726583733,24.5905652358439
3.71084251623778,47.1811796066034
5.99504735301168,210.06718925812
1.46047936936215,1.7335482437163
-0.738145160087613,2.90053792823175
1.92026252676859,4.24891915557716
3.5324257845021,43.6759921421629
-1.78903882449424,-1.53297473378946
0.398201157374676,0.541923869153535
2.78993923254739,24.1244055267469
3.42522708079234,36.0899648280124
1.20028363485576,4.13683912107665
0.0172848828732909,0.0648881151154751
-0.292788455405123,-2.70287204883398
-0.730575503026056,3.08460186546913
0.0781120153997984,0.064403927866955
1.98662555421158,1.27776015701969
4.09722992588216,62.3033699725373
0.969437681085845,2.7706863746434
0.547798257039838,0.268204431766459
5.03722007483257,123.65470522565
1.54244774015747,0.141457278286218
0.573950956990735,0.523966368841475
2.5723131846176,11.8717695692706
0.883146190330727,3.00908689696298
3.40539724613649,35.2587462103553
-0.418251660221584,0.246520072126873
0.464239784492513,-2.81489192478602
