Difficulty,Discrimination
0.40912506649999986,0.07108948047849999
0.49805403475000015,0.42423180174999997
0.4087457805,0.5070196714999999
0.4302381637500002,0.295570625
0.36464519700000003,0.5079997355
0.37508339625000003,0.461247583
0.372525129,0.4061808330000001
0.41659909749999996,0.6917764154999998
0.3907035875,0.5005815865
0.3923361875,0.5321970147499999
0.48882253274999987,0.2689341772499999
0.42034426299999994,0.40923663625000006
0.44014090525000016,0.51824247675
0.47608179124999994,0.44043247875
0.37561523324999996,0.28072675675
0.3933020997500001,0.6178650645000003
0.4276434825,0.32519006200000006
0.3732591082499999,0.23404271329000004
0.4278810434999999,0.34617857625000004
0.36232887725000007,0.4198900307500001
0.3970837017499999,0.5891628164999999
0.4055379705,0.6248905482500001
0.390042528,0.5137588595
0.4294066485000001,0.31228932249999997
0.36854197274999995,0.6181724369999999
0.41172746625000006,0.687145647
0.41052079175000006,0.5451293362499999
0.48465782625,0.4991027877499999
0.3949621140000001,0.3272617244999999
0.4395430395,0.29944740575
0.39459594425000005,0.47232822525000007
0.47467944375000004,0.4941767517500001
0.45989400599999997,0.5681534045000001
0.42449898575,0.4719770800000001
0.363357834,0.5454287085
0.37080989825,0.4775336982499999
0.44249753225,0.47569096800000016
0.38327735375000005,0.55973881175
0.39758555275,0.5794977375
0.4030670617500001,0.6197418415
0.44713160525000006,0.51532633625
0.39345121149999995,0.6742674402500002
0.43219887450000005,0.6324083727500001
0.46186112250000005,0.47901337225
0.4231853770000001,0.3470061239999999
0.47791300075,0.6033194435
0.3645530465000001,0.54066682575
0.4358582000000001,0.4197204447500001
0.3862340815,0.59565860625
0.41213013525,0.5180710842499999
0.3835571310000001,0.5004500382499999
0.4318236029999999,0.42771609825
0.45406185849999997,0.30491156174999995
0.378249504,0.502628968
0.4598059737500001,0.28217387699999996
0.3143049955,0.39723768624999994
0.38695238474999993,0.60327766675
0.355190575,0.37990775700000007
0.37969341250000005,0.5902151850000001
0.47153097025000007,0.43345721474999993
